"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","2","0.0-0.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","","","","","","","","","","","","","","",""
"instructions","1","1740","0.0-1.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","[{""page_index"":0,""viewing_time"":1738}]","1738","","","","","","","","","","","","","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","","fullscreenenter","2","3810","fullscreenenter","","","","","","","","","",""
"fullscreen","2","4798","0.0-2.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","","","","","","true","","","","","","","","",""
"instructions","3","24870","0.0-4.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","[{""page_index"":0,""viewing_time"":5403},{""page_index"":1,""viewing_time"":9166},{""page_index"":2,""viewing_time"":5502}]","20071","","","","","","","","","","","","","",""
"html-keyboard-response","4","25378","0.0-5.0-1.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","32874","0.0-5.0-2.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","7494","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","THEN"
"html-keyboard-response","6","33138","0.0-5.0-3.0","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1",""
"html-keyboard-response","7","33641","0.0-5.0-1.1","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","37620","0.0-5.0-2.1","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","3977","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3","NOW"
"html-keyboard-response","9","37873","0.0-5.0-3.1","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","0","14","25","3",""
"html-keyboard-response","10","38376","0.0-5.0-1.2","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","40377","0.0-5.0-2.2","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","2000","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN"
"html-keyboard-response","12","40630","0.0-5.0-3.2","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1",""
"html-keyboard-response","13","41132","0.0-5.0-1.3","63ed12d2c25b08ba24fe8a41","bdp_td","Fri Mar 24 2023 21:21:49 GMT-0700 (Pacific Daylight Time)","143284","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
