"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","3","0.0-0.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","","","","","","","","","","","","","","",""
"instructions","1","5912","0.0-1.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","[{""page_index"":0,""viewing_time"":5908}]","5908","","","","","","","","","","","","","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","","fullscreenenter","2","8194","fullscreenenter","","","","","","","","","",""
"fullscreen","2","9162","0.0-2.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","","","","","","true","","","","","","","","",""
"instructions","3","41330","0.0-4.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","[{""page_index"":0,""viewing_time"":11169},{""page_index"":1,""viewing_time"":14407},{""page_index"":2,""viewing_time"":6592}]","32168","","","","","","","","","","","","","",""
"html-keyboard-response","4","41832","0.0-5.0-1.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","44965","0.0-5.0-2.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","3132","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6","NOW"
"html-keyboard-response","6","45217","0.0-5.0-3.0","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$69<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$69<br><br>now","$85<br>in<br>6 weeks","0","69","85","6",""
"html-keyboard-response","7","45719","0.0-5.0-1.1","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","47628","0.0-5.0-2.1","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","1909","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3","THEN"
"html-keyboard-response","9","47880","0.0-5.0-3.1","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$60<br>in<br>3 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$60<br>in<br>3 weeks","0","25","60","3",""
"html-keyboard-response","10","48382","0.0-5.0-1.2","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","52004","0.0-5.0-2.2","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","3622","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","THEN"
"html-keyboard-response","12","52255","0.0-5.0-3.2","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2",""
"html-keyboard-response","13","52757","0.0-5.0-1.3","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","55591","0.0-5.0-2.3","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","2834","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3","THEN"
"html-keyboard-response","15","55842","0.0-5.0-3.3","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3",""
"html-keyboard-response","16","56343","0.0-5.0-1.4","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","59253","0.0-5.0-2.4","6276b88b3b4036b3f0ca289b","bdp_td","Tue Mar 28 2023 18:09:28 GMT-0700 (Pacific Daylight Time)","131104","","2910","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","NOW"
