"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","5","0.0-0.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","","","","","","","","","","","","","","",""
"instructions","1","1389","0.0-1.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","[{""page_index"":0,""viewing_time"":1383}]","1383","","","","","","","","","","","","","",""
"","","","","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","","fullscreenenter","2","40810","fullscreenenter","","","","","","","","","",""
"fullscreen","2","41670","0.0-2.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","","","","","","true","","","","","","","","",""
"instructions","3","180103","0.0-4.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","[{""page_index"":0,""viewing_time"":83467},{""page_index"":1,""viewing_time"":50313},{""page_index"":2,""viewing_time"":4651}]","138431","","","","","","","","","","","","","",""
"html-keyboard-response","4","180605","0.0-5.0-1.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","184111","0.0-5.0-2.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","3504","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3","NOW"
"html-keyboard-response","6","184364","0.0-5.0-3.0","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3",""
"html-keyboard-response","7","184867","0.0-5.0-1.1","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","191608","0.0-5.0-2.1","6400caf68d8b75041e36f702","bdp_td","Wed Apr 12 2023 10:39:18 GMT-0400 (Eastern Daylight Time)","359978","","6739","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","0","54","80","3","THEN"
