"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","7","0.0-0.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","","","","","","","","","","","","","","",""
"instructions","1","4563","0.0-1.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","[{""page_index"":0,""viewing_time"":4555}]","4555","","","","","","","","","","","","","",""
"","","","","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","","fullscreenenter","2","7896","fullscreenenter","","","","","","","","","",""
"fullscreen","2","8894","0.0-2.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","","","","","","true","","","","","","","","",""
"instructions","3","69460","0.0-4.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","[{""page_index"":0,""viewing_time"":20265},{""page_index"":1,""viewing_time"":21348},{""page_index"":2,""viewing_time"":18944}]","60558","","","","","","","","","","","","","",""
"html-keyboard-response","4","69966","0.0-5.0-1.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","72032","0.0-5.0-2.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","2063","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2","THEN"
"html-keyboard-response","6","72286","0.0-5.0-3.0","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2",""
"html-keyboard-response","7","72788","0.0-5.0-1.1","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","74701","0.0-5.0-2.1","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","1911","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN"
"html-keyboard-response","9","74954","0.0-5.0-3.1","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1",""
"html-keyboard-response","10","75457","0.0-5.0-1.2","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","77798","0.0-5.0-2.2","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","2339","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","THEN"
"html-keyboard-response","12","78052","0.0-5.0-3.2","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3",""
"html-keyboard-response","13","78555","0.0-5.0-1.3","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","79965","0.0-5.0-2.3","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","1407","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2","THEN"
"html-keyboard-response","15","80219","0.0-5.0-3.3","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$30<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$11<br><br>now","$30<br>in<br>2 weeks","0","11","30","2",""
"html-keyboard-response","16","80721","0.0-5.0-1.4","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","82291","0.0-5.0-2.4","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","1566","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","THEN"
"html-keyboard-response","18","82543","0.0-5.0-3.4","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>6 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6",""
"html-keyboard-response","19","83046","0.0-5.0-1.5","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","20","84800","0.0-5.0-2.5","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","1752","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3","THEN"
"html-keyboard-response","21","85053","0.0-5.0-3.5","63d71e67dd0fcccd3cc745b0","bdp_td","Sat Mar 25 2023 18:08:31 GMT-0500 (Central Daylight Time)","142176","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$27<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$27<br><br>now","$50<br>in<br>3 weeks","1","27","50","3",""
