"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","4","0.0-0.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","","","","","","","","","","","","","","",""
"instructions","1","4639","0.0-1.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","[{""page_index"":0,""viewing_time"":4634}]","4635","","","","","","","","","","","","","",""
"","","","","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","","fullscreenenter","2","6293","fullscreenenter","","","","","","","","","",""
"fullscreen","2","7288","0.0-2.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","","","","","","true","","","","","","","","",""
"instructions","3","36494","0.0-4.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","[{""page_index"":0,""viewing_time"":10371},{""page_index"":1,""viewing_time"":10325},{""page_index"":2,""viewing_time"":8509}]","29205","","","","","","","","","","","","","",""
"html-keyboard-response","4","36997","0.0-5.0-1.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","41117","0.0-5.0-2.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","4118","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12","NOW"
"html-keyboard-response","6","41370","0.0-5.0-3.0","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","null","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","1","54","60","12",""
"html-keyboard-response","7","41875","0.0-5.0-1.1","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","43956","0.0-5.0-2.1","sconelab1","bdp_td","Tue Feb 21 2023 18:33:27 GMT-0500 (Eastern Standard Time)","166896","","2078","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN"
