"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","4","0.0-0.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","","","","","","","","","","","","","","",""
"instructions","1","2456","0.0-1.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","[{""page_index"":0,""viewing_time"":2451}]","2451","","","","","","","","","","","","","",""
"","","","","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","","fullscreenenter","2","5966","fullscreenenter","","","","","","","","","",""
"fullscreen","2","6954","0.0-2.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","","","","","","true","","","","","","","","",""
"instructions","3","29953","0.0-4.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","[{""page_index"":0,""viewing_time"":8613},{""page_index"":1,""viewing_time"":9727},{""page_index"":2,""viewing_time"":4657}]","22997","","","","","","","","","","","","","",""
"html-keyboard-response","4","30458","0.0-5.0-1.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","33216","0.0-5.0-2.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","2756","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$30<br>in<br>6 weeks","0","25","30","6","NOW"
"html-keyboard-response","6","33469","0.0-5.0-3.0","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","0","25","30","6",""
"html-keyboard-response","7","33972","0.0-5.0-1.1","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","36168","0.0-5.0-2.1","63d18e630e39bc97ef16152b","bdp_td","Mon Apr 03 2023 16:20:49 GMT-0500 (Central Daylight Time)","108294","","2195","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28<br><br>now","$30<br>in<br>12 weeks","0","28","30","12","NOW"
