"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"focus","0","0","focusevent","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","pavlovia","0","1","0.0-0.0","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","instructions","1","2117","0.0-1.0","[{""page_index"":0,""viewing_time"":2116}]","2116","","","","","","","","","",""
"fullscreenexit","2","5773","fullscreenexit","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","","","","","","","","","","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","fullscreen","2","6561","0.0-2.0","","","true","","","","","","","","",""
"","","","fullscreenfail","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","image-keyboard-response","3","7955","0.0-3.0-0.0","","1392","","","32","","","","","","",""
"","","","","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","instructions","4","30742","0.0-4.0","[{""page_index"":0,""viewing_time"":10201},{""page_index"":1,""viewing_time"":9239},{""page_index"":2,""viewing_time"":3090}]","22531","","","","","","","","","",""
"","","","FIX","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","html-keyboard-response","5","31252","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","html-keyboard-response","6","33907","0.0-5.0-2.0","","2653","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","NOW"
"","","","offerFB","640132934d00561d78518c4c","bdp_td","Mon Mar 27 2023 15:01:35 GMT-0400 (Eastern Daylight Time)","115347","html-keyboard-response","7","34165","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6",""
