"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","2","0.0-0.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","","","","","","","","","","","","","","",""
"instructions","1","11578","0.0-1.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","[{""page_index"":0,""viewing_time"":11576}]","11576","","","","","","","","","","","","","",""
"","","","","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","","fullscreenenter","2","35996","fullscreenenter","","","","","","","","","",""
"fullscreen","2","36988","0.0-2.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","","","","","","true","","","","","","","","",""
"instructions","3","51246","0.0-4.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","[{""page_index"":0,""viewing_time"":7364},{""page_index"":1,""viewing_time"":5143},{""page_index"":2,""viewing_time"":1750}]","14257","","","","","","","","","","","","","",""
"html-keyboard-response","4","51749","0.0-5.0-1.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","54648","0.0-5.0-2.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","2898","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","NOW"
"html-keyboard-response","6","54900","0.0-5.0-3.0","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12",""
"html-keyboard-response","7","55402","0.0-5.0-1.1","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","56994","0.0-5.0-2.1","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","1591","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3","NOW"
"html-keyboard-response","9","57246","0.0-5.0-3.1","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3",""
"html-keyboard-response","10","57748","0.0-5.0-1.2","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","80692","0.0-5.0-2.2","5c9bfbfa325c3d001ad360a8","bdp_td","Thu Mar 30 2023 22:37:12 GMT-0400 (Eastern Daylight Time)","271027","","22944","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$40<br><br>now","$55<br>in<br>6 weeks","0","40","55","6","NOW"
