"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","3","0.0-0.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","","","","","","","","","","","","","","",""
"instructions","1","3800","0.0-1.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","[{""page_index"":0,""viewing_time"":3796}]","3796","","","","","","","","","","","","","",""
"","","","","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","","fullscreenenter","2","6310","fullscreenenter","","","","","","","","","",""
"fullscreen","2","7311","0.0-2.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","","","","","","true","","","","","","","","",""
"instructions","3","42081","0.0-4.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","[{""page_index"":0,""viewing_time"":11702},{""page_index"":1,""viewing_time"":13546},{""page_index"":2,""viewing_time"":9520}]","34769","","","","","","","","","","","","","",""
"html-keyboard-response","4","42592","0.0-5.0-1.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","49920","0.0-5.0-2.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","7324","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3","THEN"
"html-keyboard-response","6","50180","0.0-5.0-3.0","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3",""
"html-keyboard-response","7","50692","0.0-5.0-1.1","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","53130","0.0-5.0-2.1","6105338a15c74e8435e95c71","bdp_td","Tue Mar 28 2023 15:17:00 GMT-0400 (Eastern Daylight Time)","134728","","2436","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW"
