"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","2","0.0-0.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","","","","","","","","","","","","","","",""
"instructions","1","2285","0.0-1.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","[{""page_index"":0,""viewing_time"":2282}]","2282","","","","","","","","","","","","","",""
"","","","","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","","fullscreenenter","2","4619","fullscreenenter","","","","","","","","","",""
"fullscreen","2","5611","0.0-2.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","","","","","","true","","","","","","","","",""
"instructions","3","42274","0.0-4.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","[{""page_index"":0,""viewing_time"":10603},{""page_index"":1,""viewing_time"":19343},{""page_index"":2,""viewing_time"":6716}]","36662","","","","","","","","","","","","","",""
"html-keyboard-response","4","42775","0.0-5.0-1.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","46067","0.0-5.0-2.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","3290","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW"
"html-keyboard-response","6","46320","0.0-5.0-3.0","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6",""
"html-keyboard-response","7","46821","0.0-5.0-1.1","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","48724","0.0-5.0-2.1","63f7becf2322a5ba95aad1dc","bdp_td","Thu Mar 30 2023 15:59:34 GMT-0500 (Central Daylight Time)","149095","","1902","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$34<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34<br><br>now","$35<br>in<br>12 weeks","1","34","35","12","NOW"
