"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","6","0.0-0.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","","","","","","","","","","","","","","",""
"instructions","1","10965","0.0-1.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","[{""page_index"":0,""viewing_time"":10958}]","10959","","","","","","","","","","","","","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","","fullscreenenter","2","17012","fullscreenenter","","","","","","","","","",""
"fullscreen","2","17948","0.0-2.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","","","","","","true","","","","","","","","",""
"instructions","3","68292","0.0-4.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","[{""page_index"":0,""viewing_time"":36740},{""page_index"":1,""viewing_time"":11093},{""page_index"":2,""viewing_time"":2507}]","50340","","","","","","","","","","","","","",""
"html-keyboard-response","4","68823","0.0-5.0-1.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","71469","0.0-5.0-2.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","2642","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","NOW"
"html-keyboard-response","6","71726","0.0-5.0-3.0","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$78<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12",""
"html-keyboard-response","7","72231","0.0-5.0-1.1","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","74899","0.0-5.0-2.1","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","2665","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$80<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$80<br><br>now","$85<br>in<br>12 weeks","1","80","85","12","NOW"
"html-keyboard-response","9","75158","0.0-5.0-3.1","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$80<br><br>now","$85<br>in<br>12 weeks","1","80","85","12",""
"html-keyboard-response","10","75663","0.0-5.0-1.2","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","78050","0.0-5.0-2.2","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","2384","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1","THEN"
"html-keyboard-response","12","78309","0.0-5.0-3.2","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$20<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","1","20","55","1",""
"html-keyboard-response","13","78816","0.0-5.0-1.3","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","80899","0.0-5.0-2.3","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","2080","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN"
"html-keyboard-response","15","81160","0.0-5.0-3.3","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3",""
"html-keyboard-response","16","81677","0.0-5.0-1.4","62aa4aba6960dfb1b61f7583","bdp_td","Sun Mar 26 2023 18:48:49 GMT-0400 (Eastern Daylight Time)","156229","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
