"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","6","0.0-0.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","","","","","","","","","","","","","","",""
"instructions","1","2312","0.0-1.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","[{""page_index"":0,""viewing_time"":2304}]","2304","","","","","","","","","","","","","",""
"","","","","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","","fullscreenenter","2","4740","fullscreenenter","","","","","","","","","",""
"fullscreen","2","5735","0.0-2.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","","","","","","true","","","","","","","","",""
"instructions","3","25580","0.0-4.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","[{""page_index"":0,""viewing_time"":8293},{""page_index"":1,""viewing_time"":9631},{""page_index"":2,""viewing_time"":1920}]","19844","","","","","","","","","","","","","",""
"html-keyboard-response","4","26084","0.0-5.0-1.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","28288","0.0-5.0-2.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","2201","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"html-keyboard-response","6","28540","0.0-5.0-3.0","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"html-keyboard-response","7","29042","0.0-5.0-1.1","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","30661","0.0-5.0-2.1","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","1618","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$54<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$54<br><br>now","$60<br>in<br>12 weeks","0","54","60","12","NOW"
"html-keyboard-response","9","30913","0.0-5.0-3.1","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$54<br><br>now","$60<br>in<br>12 weeks","0","54","60","12",""
"html-keyboard-response","10","31416","0.0-5.0-1.2","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","32830","0.0-5.0-2.2","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","1413","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br><br>now","$50<br>in<br>12 weeks","0","47","50","12","NOW"
"html-keyboard-response","12","33081","0.0-5.0-3.2","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","0","47","50","12",""
"html-keyboard-response","13","33583","0.0-5.0-1.3","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","35172","0.0-5.0-2.3","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","1589","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$22<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22<br><br>now","$25<br>in<br>12 weeks","1","22","25","12","NOW"
"html-keyboard-response","15","35423","0.0-5.0-3.3","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22<br><br>now","$25<br>in<br>12 weeks","1","22","25","12",""
"html-keyboard-response","16","35925","0.0-5.0-1.4","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","37147","0.0-5.0-2.4","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","1221","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12","NOW"
"html-keyboard-response","18","37401","0.0-5.0-3.4","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$80<br><br>now","$85<br>in<br>12 weeks","0","80","85","12",""
"html-keyboard-response","19","37904","0.0-5.0-1.5","55c694e3fdf99b6c4f28595f","bdp_td","Sat Mar 25 2023 20:39:05 GMT-0500 (Central Daylight Time)","86241","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
