"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","3","0.0-0.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","","","","","","","","","","","","","","",""
"instructions","1","1516","0.0-1.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","[{""page_index"":0,""viewing_time"":1513}]","1513","","","","","","","","","","","","","",""
"","","","","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","","fullscreenenter","2","16138","fullscreenenter","","","","","","","","","",""
"fullscreen","2","17124","0.0-2.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","","","","","","true","","","","","","","","",""
"instructions","3","30711","0.0-4.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","[{""page_index"":0,""viewing_time"":9560},{""page_index"":1,""viewing_time"":2994},{""page_index"":2,""viewing_time"":1032}]","13586","","","","","","","","","","","","","",""
"html-keyboard-response","4","31213","0.0-5.0-1.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","33740","0.0-5.0-2.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","2527","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2","THEN"
"html-keyboard-response","6","33992","0.0-5.0-3.0","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='cr'><div class='vertical-center'>$33<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","1","33","80","2",""
"html-keyboard-response","7","34494","0.0-5.0-1.1","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","36693","0.0-5.0-2.1","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","2198","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br><br>now</div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6","NOW"
"html-keyboard-response","9","36945","0.0-5.0-3.1","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$19<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","0","19","25","6",""
"html-keyboard-response","10","37446","0.0-5.0-1.2","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","39102","0.0-5.0-2.2","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","1655","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3","NOW"
"html-keyboard-response","12","39354","0.0-5.0-3.2","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","0","24","35","3",""
"html-keyboard-response","13","39855","0.0-5.0-1.3","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","41193","0.0-5.0-2.3","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","1337","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br><br>now</div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$47<br><br>now","$50<br>in<br>12 weeks","0","47","50","12","NOW"
"html-keyboard-response","15","41444","0.0-5.0-3.3","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$47<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$50<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$47<br><br>now","$50<br>in<br>12 weeks","0","47","50","12",""
"html-keyboard-response","16","41945","0.0-5.0-1.4","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","43470","0.0-5.0-2.4","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","1523","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$49<br><br>now</div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6","NOW"
"html-keyboard-response","18","43721","0.0-5.0-3.4","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$49<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$60<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$49<br><br>now","$60<br>in<br>6 weeks","0","49","60","6",""
"html-keyboard-response","19","44222","0.0-5.0-1.5","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","20","46359","0.0-5.0-2.5","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","2136","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'>$15<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2","NOW"
"html-keyboard-response","21","46611","0.0-5.0-3.5","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$15<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","1","15","35","2",""
"html-keyboard-response","22","47112","0.0-5.0-1.6","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","23","49453","0.0-5.0-2.6","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","2340","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$40<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6","NOW"
"html-keyboard-response","24","49704","0.0-5.0-3.6","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$40<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$40<br><br>now","$55<br>in<br>6 weeks","1","40","55","6",""
"html-keyboard-response","25","50206","0.0-5.0-1.7","5fa9fffcf843322ce7456283","bdp_td","Sun Mar 26 2023 13:22:04 GMT-0400 (Eastern Daylight Time)","125541","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
