"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","2","0.0-0.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","","","","","","","","","","","","","","",""
"instructions","1","3407","0.0-1.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","[{""page_index"":0,""viewing_time"":3405}]","3405","","","","","","","","","","","","","",""
"","","","","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","","fullscreenenter","2","5762","fullscreenenter","","","","","","","","","",""
"fullscreen","2","6724","0.0-2.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","","","","","","true","","","","","","","","",""
"instructions","3","38745","0.0-4.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","[{""page_index"":0,""viewing_time"":16628},{""page_index"":1,""viewing_time"":7438},{""page_index"":2,""viewing_time"":7954}]","32020","","","","","","","","","","","","","",""
"html-keyboard-response","4","39247","0.0-5.0-1.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","41662","0.0-5.0-2.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","2414","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$25<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6","NOW"
"html-keyboard-response","6","41913","0.0-5.0-3.0","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","1","25","30","6",""
"html-keyboard-response","7","42415","0.0-5.0-1.1","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","44799","0.0-5.0-2.1","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","2384","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","THEN"
"html-keyboard-response","9","45051","0.0-5.0-3.1","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$35<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2",""
"html-keyboard-response","10","45552","0.0-5.0-1.2","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","47131","0.0-5.0-2.2","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","1579","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12","NOW"
"html-keyboard-response","12","47382","0.0-5.0-3.2","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br><br>now","$35<br>in<br>12 weeks","0","34","35","12",""
"html-keyboard-response","13","47883","0.0-5.0-1.3","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","49161","0.0-5.0-2.3","63e316f79fdeba5ba50385e1","bdp_td","Sat Mar 25 2023 16:23:49 GMT-1000 (Hawaii-Aleutian Standard Time)","106991","","1277","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br><br>now</div></div><div class='cr'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$31<br><br>now","$85<br>in<br>1 week","0","31","85","1","THEN"
