"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","4","0.0-0.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","","","","","","","","","","","","","","",""
"instructions","1","1701","0.0-1.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","[{""page_index"":0,""viewing_time"":1697}]","1697","","","","","","","","","","","","","",""
"","","","","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","","fullscreenenter","2","2711","fullscreenenter","","","","","","","","","",""
"fullscreen","2","3704","0.0-2.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","","","","","","true","","","","","","","","",""
"instructions","3","16908","0.0-4.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","[{""page_index"":0,""viewing_time"":2909},{""page_index"":1,""viewing_time"":7187},{""page_index"":2,""viewing_time"":3107}]","13203","","","","","","","","","","","","","",""
"html-keyboard-response","4","17412","0.0-5.0-1.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","20555","0.0-5.0-2.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","3142","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br><br>now</div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25<br><br>now","$30<br>in<br>6 weeks","0","25","30","6","NOW"
"html-keyboard-response","6","20807","0.0-5.0-3.0","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br><br>now</font></div></div><div class='cr'><div class='vertical-center'>$30<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25<br><br>now","$30<br>in<br>6 weeks","0","25","30","6",""
"html-keyboard-response","7","21309","0.0-5.0-1.1","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","23052","0.0-5.0-2.1","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","1742","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$85<br>in<br>1 week</div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1","THEN"
"html-keyboard-response","9","23304","0.0-5.0-3.1","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$85<br>in<br>1 week</font></div></div><div class='cr'><div class='vertical-center'>$31<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br><br>now","$85<br>in<br>1 week","1","31","85","1",""
"html-keyboard-response","10","23806","0.0-5.0-1.2","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","24807","0.0-5.0-2.2","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","1000","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2","THEN"
"html-keyboard-response","12","25059","0.0-5.0-3.2","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$80<br>in<br>2 weeks</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$33<br><br>now","$80<br>in<br>2 weeks","0","33","80","2",""
"html-keyboard-response","13","25560","0.0-5.0-1.3","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","27108","0.0-5.0-2.3","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","1548","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3","THEN"
"html-keyboard-response","15","27360","0.0-5.0-3.3","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$75<br>in<br>3 weeks</font></div></div><div class='cr'><div class='vertical-center'>$41<br><br>now</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br><br>now","$75<br>in<br>3 weeks","1","41","75","3",""
"html-keyboard-response","16","27863","0.0-5.0-1.4","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","28676","0.0-5.0-2.4","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","812","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'>$55<br>in<br>1 week</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1","THEN"
"html-keyboard-response","18","28928","0.0-5.0-3.4","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br><br>now</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>in<br>1 week</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br><br>now","$55<br>in<br>1 week","0","20","55","1",""
"html-keyboard-response","19","29431","0.0-5.0-1.5","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","20","30756","0.0-5.0-2.5","5ec0aeb3d216ee36d856ead2","bdp_td","Sat Mar 25 2023 23:51:12 GMT-0400 (Eastern Daylight Time)","73130","","1325","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br><br>now</div></div><div class='cr'><div class='vertical-center'>$35<br>in<br>2 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$15<br><br>now","$35<br>in<br>2 weeks","0","15","35","2","THEN"
