"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","1","0.0-0.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","","","","","","","","","","","","","","",""
"instructions","1","3330","0.0-1.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","[{""page_index"":0,""viewing_time"":3328}]","3328","","","","","","","","","","","","","",""
"","","","","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","","fullscreenenter","2","7218","fullscreenenter","","","","","","","","","",""
"fullscreen","2","8206","0.0-2.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","","","","","","true","","","","","","","","",""
"instructions","3","29690","0.0-4.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","[{""page_index"":0,""viewing_time"":15762},{""page_index"":1,""viewing_time"":3985},{""page_index"":2,""viewing_time"":1736}]","21483","","","","","","","","","","","","","",""
"html-keyboard-response","4","30191","0.0-5.0-1.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","33074","0.0-5.0-2.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","2882","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'>$19<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6","NOW"
"html-keyboard-response","6","33327","0.0-5.0-3.0","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>6 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$19<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19<br><br>now","$25<br>in<br>6 weeks","1","19","25","6",""
"html-keyboard-response","7","33828","0.0-5.0-1.1","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","36256","0.0-5.0-2.1","6362c4beb39ee39d15890c5c","bdp_td","Mon Mar 27 2023 23:12:18 GMT-0400 (GMT-04:00)","130085","","2427","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$78<br><br>now</div></div><div class='cr'><div class='vertical-center'>$80<br>in<br>12 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$78<br><br>now","$80<br>in<br>12 weeks","0","78","80","12","NOW"
