"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","nowOffer","thenOffer","thenLeft","nowAmt","thenAmt","thenWeeks","chosen"
"pavlovia","0","12","0.0-0.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","","","","","","","","","","","","","","",""
"instructions","1","6712","0.0-1.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","[{""page_index"":0,""viewing_time"":6696}]","6697","","","","","","","","","","","","","",""
"","","","","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","","fullscreenenter","2","9758","fullscreenenter","","","","","","","","","",""
"fullscreen","2","10748","0.0-2.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","","","","","","true","","","","","","","","",""
"instructions","3","38114","0.0-4.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","[{""page_index"":0,""viewing_time"":13061},{""page_index"":1,""viewing_time"":11096},{""page_index"":2,""viewing_time"":3201}]","27359","","","","","","","","","","","","","",""
"html-keyboard-response","4","38620","0.0-5.0-1.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","5","42375","0.0-5.0-2.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","3747","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$24<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3","NOW"
"html-keyboard-response","6","42633","0.0-5.0-3.0","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$24<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24<br><br>now","$35<br>in<br>3 weeks","1","24","35","3",""
"html-keyboard-response","7","43142","0.0-5.0-1.1","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","8","45870","0.0-5.0-2.1","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","2721","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'>$67<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12","NOW"
"html-keyboard-response","9","46128","0.0-5.0-3.1","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$75<br>in<br>12 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$67<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$67<br><br>now","$75<br>in<br>12 weeks","1","67","75","12",""
"html-keyboard-response","10","46634","0.0-5.0-1.2","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","11","49530","0.0-5.0-2.2","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","2887","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$54<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3","NOW"
"html-keyboard-response","12","49789","0.0-5.0-3.2","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$80<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br><br>now","$80<br>in<br>3 weeks","1","54","80","3",""
"html-keyboard-response","13","50294","0.0-5.0-1.3","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","14","54258","0.0-5.0-2.3","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","3956","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'>$14<br><br>now</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3","NOW"
"html-keyboard-response","15","54514","0.0-5.0-3.3","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>in<br>3 weeks</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br><br>now</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14<br><br>now","$25<br>in<br>3 weeks","1","14","25","3",""
"html-keyboard-response","16","55018","0.0-5.0-1.4","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","null","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","17","59060","0.0-5.0-2.4","60234c1d5a0cf81cba76ce5d","bdp_td","Sat Mar 25 2023 12:42:11 GMT-0400 (Eastern Daylight Time)","130088","","4037","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$55<br><br>now</div></div><div class='cr'><div class='vertical-center'>$75<br>in<br>6 weeks</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$55<br><br>now","$75<br>in<br>6 weeks","0","55","75","6","THEN"
