"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"pavlovia","0","3","0.0-0.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","",""
"instructions","1","6258","0.0-1.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":6254}]","6255","","","","","","","","","","","","","","","",""
"","","","","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","","fullscreenenter","2","11961","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","12948","0.0-2.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","",""
"instructions","3","48740","0.0-4.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":23778},{""page_index"":1,""viewing_time"":12013}]","35791","","","","","","","","","","","","","","","",""
"instructions","4","49970","0.0-5.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1230}]","1230","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","55135","0.0-6.0-1.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","5056","","","","rating","","trustrating_stim/white_mw054.bmp","6","","","","","","","","",""
"image-keyboard-response","6","55338","0.0-6.0-2.0","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw054.bmp","null","","","","","","","","",""
"image-keyboard-response","7","57616","0.0-6.0-1.1","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","2172","","","","rating","","trustrating_stim/white_mw040.bmp","6","","","","","","","","",""
"image-keyboard-response","8","57818","0.0-6.0-2.1","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw040.bmp","null","","","","","","","","",""
"image-keyboard-response","9","59584","0.0-6.0-1.2","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","1664","","","","rating","","trustrating_stim/white_mw035.bmp","3","","","","","","","","",""
"image-keyboard-response","10","59789","0.0-6.0-2.2","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw035.bmp","null","","","","","","","","",""
"image-keyboard-response","11","64802","0.0-6.0-1.3","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","4909","","","","rating","","trustrating_stim/white_mw058.bmp","4","","","","","","","","",""
"image-keyboard-response","12","65007","0.0-6.0-2.3","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw058.bmp","null","","","","","","","","",""
"image-keyboard-response","13","67686","0.0-6.0-1.4","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","2577","","","","rating","","trustrating_stim/white_mw071.bmp","7","","","","","","","","",""
"image-keyboard-response","14","67891","0.0-6.0-2.4","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null","","","","","","","","",""
"image-keyboard-response","15","71060","0.0-6.0-1.5","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","3066","","","","rating","","trustrating_stim/white_00807_941205_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","16","71263","0.0-6.0-2.5","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00807_941205_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","17","73386","0.0-6.0-1.6","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","2021","","","","rating","","trustrating_stim/white_00657_941121_fa_edt.bmp","4","","","","","","","","",""
"image-keyboard-response","18","73588","0.0-6.0-2.6","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00657_941121_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","19","75558","0.0-6.0-1.7","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","1868","","","","rating","","trustrating_stim/white_00897_960530_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","20","75764","0.0-6.0-2.7","","bdp_trlrn","Mon Nov 08 2021 23:25:18 GMT-0500 (Eastern Standard Time)","760155","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00897_960530_fb_edt.bmp","null","","","","","","","","",""
