"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"pavlovia","0","2","0.0-0.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","2880","0.0-1.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":2878}]","2878","","","","","","","","","","","","","","","","","",""
"","","","","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","","fullscreenenter","2","4904","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","5904","0.0-2.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","20641","0.0-4.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":9089},{""page_index"":1,""viewing_time"":5647}]","14736","","","","","","","","","","","","","","","","","",""
"instructions","4","22579","0.0-5.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1937}]","1937","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","24245","0.0-6.0-1.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","1561","","","","rating","","trustrating_stim/white_mw060.bmp","3","","","","","","","","","","",""
"image-keyboard-response","6","24455","0.0-6.0-2.0","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw060.bmp","null","","","","","","","","","","",""
"image-keyboard-response","7","26121","0.0-6.0-1.1","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","1552","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","2","","","","","","","","","","",""
"image-keyboard-response","8","26337","0.0-6.0-2.1","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null","","","","","","","","","","",""
"image-keyboard-response","9","27544","0.0-6.0-1.2","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","1099","","","","rating","","trustrating_stim/white_mw048.bmp","1","","","","","","","","","","",""
"image-keyboard-response","10","27753","0.0-6.0-2.2","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw048.bmp","null","","","","","","","","","","",""
"image-keyboard-response","11","30016","0.0-6.0-1.3","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","2151","","","","rating","","trustrating_stim/white_mw066.bmp","6","","","","","","","","","","",""
"image-keyboard-response","12","30217","0.0-6.0-2.3","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","","","",""
"image-keyboard-response","13","31732","0.0-6.0-1.4","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","1414","","","","rating","","trustrating_stim/white_00129_931230_fb_edt.bmp","6","","","","","","","","","","",""
"image-keyboard-response","14","31933","0.0-6.0-2.4","63d2bc12a843f8466a8f83e0","bdp_trlrn","Sat Apr 08 2023 13:06:22 GMT-0400 (Eastern Daylight Time)","617354","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00129_931230_fb_edt.bmp","null","","","","","","","","","","",""
