"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","pavlovia","0","2","0.0-0.0","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","instructions","1","2199","0.0-1.0","[{""page_index"":0,""viewing_time"":2197}]","2197","","","","","","","","",""
"fullscreenexit","2","4203","fullscreenexit","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","fullscreen","2","5002","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","image-keyboard-response","3","6619","0.0-3.0-0.0","","1615","","","32","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","instructions","4","32177","0.0-4.0","[{""page_index"":0,""viewing_time"":16472},{""page_index"":1,""viewing_time"":4507},{""page_index"":2,""viewing_time"":4316}]","25296","","","","","","","","",""
"","","","FIX","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","html-keyboard-response","5","32691","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","html-keyboard-response","6","34423","0.0-5.0-2.0","","1730","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$9<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$9","$32","1","9","32","SURE"
"","","","offerFB","5f5834134283933a1c3b42d0","bdp_rd","Mon Mar 27 2023 15:39:20 GMT-0400 (Eastern Daylight Time)","174512","html-keyboard-response","7","34685","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$32<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$9<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$9","$32","1","9","32",""
