"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","pavlovia","0","3","0.0-0.0","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","instructions","1","9773","0.0-1.0","[{""page_index"":0,""viewing_time"":9769}]","9769","","","","","","","","",""
"fullscreenexit","2","19630","fullscreenexit","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","","","","","","","","","","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","fullscreen","2","20390","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","image-keyboard-response","3","21486","0.0-3.0-0.0","","1093","","","32","","","","","",""
"","","","","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","instructions","4","59158","0.0-4.0","[{""page_index"":0,""viewing_time"":28310},{""page_index"":1,""viewing_time"":6635},{""page_index"":2,""viewing_time"":2463}]","37408","","","","","","","","",""
"","","","FIX","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","html-keyboard-response","5","59675","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","html-keyboard-response","6","65123","0.0-5.0-2.0","","5446","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$7","$71","0","7","71","RISKY"
"","","","offerFB","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","html-keyboard-response","7","65385","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$71<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$7","$71","0","7","71",""
"","","","FIX","6400f1783058946c2b4780cd","bdp_rd","Wed Mar 29 2023 10:28:11 GMT-0500 (Central Daylight Time)","322036","html-keyboard-response","8","65906","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
