"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","pavlovia","0","5","0.0-0.0","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","instructions","1","1953","0.0-1.0","[{""page_index"":0,""viewing_time"":1948}]","1948","","","","","","","","",""
"fullscreenexit","2","5457","fullscreenexit","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","","","","","","","","","","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","fullscreen","2","6231","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","image-keyboard-response","3","7721","0.0-3.0-0.0","","1488","","","32","","","","","",""
"","","","","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","instructions","4","63920","0.0-4.0","[{""page_index"":0,""viewing_time"":37435},{""page_index"":1,""viewing_time"":8713},{""page_index"":2,""viewing_time"":9799}]","55947","","","","","","","","",""
"","","","FIX","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","html-keyboard-response","5","64431","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","html-keyboard-response","6","67129","0.0-5.0-2.0","","2695","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$58<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$58","$69","1","58","69","SURE"
"","","","offerFB","63d9f31dba727de153019798","bdp_rd","Sun Apr 09 2023 19:02:32 GMT-0400 (Eastern Daylight Time)","236162","html-keyboard-response","7","67392","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$69<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$58<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$58","$69","1","58","69",""
