"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","pavlovia","0","2","0.0-0.0","","","","","","","","","","",""
"","","","","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","instructions","1","4139","0.0-1.0","[{""page_index"":0,""viewing_time"":4137}]","4137","","","","","","","","",""
"fullscreenexit","2","7642","fullscreenexit","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","","","","","","","","","","","","","","",""
"","","","","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","fullscreen","2","8627","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","image-keyboard-response","3","14416","0.0-3.0-0.0","","5788","","","32","","","","","",""
"","","","","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","instructions","4","50727","0.0-4.0","[{""page_index"":0,""viewing_time"":18064},{""page_index"":1,""viewing_time"":12260},{""page_index"":2,""viewing_time"":5730}]","36054","","","","","","","","",""
"","","","FIX","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","html-keyboard-response","5","51228","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","html-keyboard-response","6","55467","0.0-5.0-2.0","","4238","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$13","0","6","13","RISKY"
"","","","offer","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","html-keyboard-response","7","55722","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$13<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$13","0","6","13",""
"","","","FIX","lempert4","bdp_rd","Fri Feb 24 2023 09:52:43 GMT-0500 (Eastern Standard Time)","373756","html-keyboard-response","8","56227","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
