"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","pavlovia","0","6","0.0-0.0","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","instructions","1","1257","0.0-1.0","[{""page_index"":0,""viewing_time"":1249}]","1250","","","","","","","","",""
"fullscreenexit","2","3340","fullscreenexit","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","fullscreen","2","4335","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","image-keyboard-response","3","5329","0.0-3.0-0.0","","987","","","32","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","instructions","4","33029","0.0-4.0","[{""page_index"":0,""viewing_time"":13307},{""page_index"":1,""viewing_time"":5751},{""page_index"":2,""viewing_time"":8384}]","27442","","","","","","","","",""
"","","","FIX","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","html-keyboard-response","5","33535","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","html-keyboard-response","6","49756","0.0-5.0-2.0","","16216","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$11<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$11","1","4","11","RISKY"
"","","","offerFB","63d9f41910c61f3eb102079f","bdp_rd","Sat Apr 01 2023 19:02:18 GMT-0500 (Central Daylight Time)","331771","html-keyboard-response","7","50019","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$11<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$11","1","4","11",""
