"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"focus","0","0","focusevent","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","pavlovia","0","8","0.0-0.0","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","instructions","1","997","0.0-1.0","[{""page_index"":0,""viewing_time"":987}]","988","","","","","","","","",""
"fullscreenexit","2","133708","fullscreenexit","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","","","","","","","","","","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","fullscreen","2","134468","0.0-2.0","","","true","","","","","","","",""
"","","","fullscreenfail","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","image-keyboard-response","3","136485","0.0-3.0-0.0","","2012","","","32","","","","","",""
"","","","","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","instructions","4","153902","0.0-4.0","[{""page_index"":0,""viewing_time"":9865},{""page_index"":1,""viewing_time"":6490},{""page_index"":2,""viewing_time"":795}]","17151","","","","","","","","",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","5","154408","0.0-5.0-1.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","6","158014","0.0-5.0-2.0","","3603","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$17","0","3","17","RISKY"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","7","158266","0.0-5.0-3.0","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$17<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$17","0","3","17",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","8","158771","0.0-5.0-1.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","9","160254","0.0-5.0-2.1","","1482","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24","$70","1","24","70","RISKY"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","10","160514","0.0-5.0-3.1","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24","$70","1","24","70",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","11","161020","0.0-5.0-1.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","12","163105","0.0-5.0-2.2","","2084","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$14","$29","1","14","29","SURE"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","13","163370","0.0-5.0-3.2","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$29<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$14","$29","1","14","29",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","14","163873","0.0-5.0-1.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","15","165306","0.0-5.0-2.3","","1431","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$4","$14","1","4","14","RISKY"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","16","165574","0.0-5.0-3.3","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$4","$14","1","4","14",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","17","166078","0.0-5.0-1.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","18","169987","0.0-5.0-2.4","","3909","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28","$89","1","28","89","SURE"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","19","170253","0.0-5.0-3.4","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28","$89","1","28","89",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","20","170761","0.0-5.0-1.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","21","172722","0.0-5.0-2.5","","1961","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$41","1","13","41","RISKY"
"","","","offerFB","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","22","172978","0.0-5.0-3.5","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$41","1","13","41",""
"","","","FIX","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","23","173482","0.0-5.0-1.6","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6092dea4efd6d61350f0fdbf","bdp_rd","Sun Mar 26 2023 09:20:02 GMT-0500 (Central Daylight Time)","330614","html-keyboard-response","24","176997","0.0-5.0-2.6","","3512","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$16<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$5","$16","0","5","16","RISKY"
