"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","7","0.0-0.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","157804","0.0-1.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","[{""page_index"":0,""viewing_time"":157795}]","157795","","","","","","","","","","","","","","",""
"","","","","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","fullscreenenter","2","159941","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","160935","0.0-2.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","191954","0.0-4.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","[{""page_index"":0,""viewing_time"":31018}]","31018","","","","","","","","","","","","","","",""
"image-keyboard-response","4","193833","0.0-5.0-1.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","1876","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","194435","0.0-5.0-2.0","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":456},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","6","196822","0.0-5.0-1.1","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","2386","","","","choice","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","l","",""
"animation","7","197427","0.0-5.0-2.1","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","8","198191","0.0-5.0-1.2","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","763","","","","choice","","img/red_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
"animation","9","198794","0.0-5.0-2.2","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":255},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","10","199669","0.0-5.0-1.3","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","874","","","","choice","","img/red_ll/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"animation","11","200274","0.0-5.0-2.3","610063614e6ba35532307dda","bdp_lott","Mon Mar 27 2023 14:30:19 GMT-0400 (Eastern Daylight Time)","507772","red","green","","","","","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":505},{""stimulus"":""img/green_wl/11.jpg"",""time"":555}]","[]"
