"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","2858","0.0-1.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","[{""page_index"":0,""viewing_time"":2856}]","2856","","","","","","","","","","","","","","",""
"","","","","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","fullscreenenter","2","5320","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","6310","0.0-2.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","33041","0.0-4.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","[{""page_index"":0,""viewing_time"":26729}]","26729","","","","","","","","","","","","","","",""
"image-keyboard-response","4","35361","0.0-5.0-1.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","2316","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","35963","0.0-5.0-2.0","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","6","36985","0.0-5.0-1.1","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","1021","","","","choice","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","7","37586","0.0-5.0-2.1","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","8","38480","0.0-5.0-1.2","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","893","","","","choice","","img/green_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","39081","0.0-5.0-2.2","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":450},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","10","39856","0.0-5.0-1.3","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","774","","","","choice","","img/red_lw/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"animation","11","40458","0.0-5.0-2.3","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":400},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","12","41215","0.0-5.0-1.4","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","756","","","","choice","","img/red_lw/choose11.jpg","2","221","red","0.5","0.5","0.5","w","",""
"animation","13","41816","0.0-5.0-2.4","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":50},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","14","42497","0.0-5.0-1.5","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","679","","","","choice","","img/red_lw/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"animation","15","43098","0.0-5.0-2.5","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","16","43841","0.0-5.0-1.6","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","742","","","","choice","","img/red_lw/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"animation","17","44443","0.0-5.0-2.6","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","18","44985","0.0-5.0-1.7","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","542","","","","choice","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"animation","19","45587","0.0-5.0-2.7","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","20","46113","0.0-5.0-1.8","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","524","","","","choice","","img/red_ll/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","21","46713","0.0-5.0-2.8","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","22","47416","0.0-5.0-1.9","63d18e630e39bc97ef16152b","bdp_lott","Mon Apr 03 2023 16:11:05 GMT-0500 (Central Daylight Time)","276942","green","red","","702","","","","choice","","img/green_ll/choose11.jpg","1","216","green","0.5","0.5","0.5","l","",""
