"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","7","0.0-0.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","4180","0.0-1.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","[{""page_index"":0,""viewing_time"":4172}]","4172","","","","","","","","","","","","","","",""
"","","","","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","","fullscreenenter","2","7351","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","8340","0.0-2.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","56543","0.0-4.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","[{""page_index"":0,""viewing_time"":48201}]","48201","","","","","","","","","","","","","","",""
"image-keyboard-response","4","58121","0.0-5.0-1.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","1575","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","58723","0.0-5.0-2.0","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","6","59278","0.0-5.0-1.1","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","554","","","","choice","","img/green_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"animation","7","59879","0.0-5.0-2.1","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","60161","0.0-5.0-1.2","62715bfe8dcc19e21152dce0","bdp_lott","Mon Mar 27 2023 23:50:25 GMT-0500 (Central Daylight Time)","258553","red","green","","281","","","","choice","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
