"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","4664","0.0-1.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","[{""page_index"":0,""viewing_time"":4660}]","4660","","","","","","","","","","","","","","",""
"","","","","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","","fullscreenenter","2","8265","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","9246","0.0-2.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","52910","0.0-4.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","[{""page_index"":0,""viewing_time"":43662}]","43663","","","","","","","","","","","","","","",""
"image-keyboard-response","4","54764","0.0-5.0-1.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","1853","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","55375","0.0-5.0-2.0","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":150},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","6","58199","0.0-5.0-1.1","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","2823","","","","choice","","img/green_wl/choose11.jpg","2","224","red","0.5","0.5","0.5","l","",""
"animation","7","58801","0.0-5.0-2.1","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":150},{""stimulus"":""img/red_wl/4.jpg"",""time"":202},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":350},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":512},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","59896","0.0-5.0-1.2","5fcecd70db3ccb1a7f9331c9","bdp_lott","Mon Mar 27 2023 12:49:56 GMT-0400 (Eastern Daylight Time)","283451","red","green","","1095","","","","choice","","img/red_wl/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
