"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","pavlovia","0","5","0.0-0.0","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","instructions","1","30529","0.0-1.0","[{""page_index"":0,""viewing_time"":30522}]","30523","","","","","","","","","","",""
"fullscreenexit","2","36226","fullscreenexit","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","","","","","","","","","","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","fullscreen","2","37213","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","image-keyboard-response","3","38391","0.0-3.0-0.0","","1175","","","32","","","","","","","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","instructions","4","70788","0.0-4.0","[{""page_index"":0,""viewing_time"":32139}]","32139","","","","","","","","","","",""
"","","","choice","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","image-keyboard-response","5","71952","0.0-5.0-1.0","","1160","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"","","","","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","animation","6","72591","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":212},{""stimulus"":""img/green_ll/5.jpg"",""time"":265},{""stimulus"":""img/green_ll/6.jpg"",""time"":319},{""stimulus"":""img/green_ll/7.jpg"",""time"":373},{""stimulus"":""img/green_ll/8.jpg"",""time"":423},{""stimulus"":""img/green_ll/9.jpg"",""time"":478},{""stimulus"":""img/green_ll/10.jpg"",""time"":534},{""stimulus"":""img/green_ll/11.jpg"",""time"":584}]","[]"
"","","","choice","60fd80b85dd6b22f66d16822","bdp_lott","Sun Mar 26 2023 08:08:27 GMT-0500 (Central Daylight Time)","323105","green","red","image-keyboard-response","7","73729","0.0-5.0-1.1","","1136","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","l","",""
