"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","pavlovia","0","7","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","instructions","1","5399","0.0-1.0","[{""page_index"":0,""viewing_time"":5390}]","5391","","","","","","","","","","",""
"fullscreenexit","2","8449","fullscreenexit","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","fullscreen","2","9238","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","image-keyboard-response","3","12710","0.0-3.0-0.0","","3469","","","32","","","","","","","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","instructions","4","46542","0.0-4.0","[{""page_index"":0,""viewing_time"":33574}]","33574","","","","","","","","","","",""
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","image-keyboard-response","5","49526","0.0-5.0-1.0","","2983","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","l","",""
"","","","","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","animation","6","50290","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":65},{""stimulus"":""img/red_ll/2.jpg"",""time"":128},{""stimulus"":""img/red_ll/3.jpg"",""time"":191},{""stimulus"":""img/red_ll/4.jpg"",""time"":255},{""stimulus"":""img/red_ll/5.jpg"",""time"":318},{""stimulus"":""img/red_ll/6.jpg"",""time"":382},{""stimulus"":""img/red_ll/7.jpg"",""time"":446},{""stimulus"":""img/red_ll/8.jpg"",""time"":509},{""stimulus"":""img/red_ll/9.jpg"",""time"":573},{""stimulus"":""img/red_ll/10.jpg"",""time"":635},{""stimulus"":""img/red_ll/11.jpg"",""time"":699}]","[]"
"","","","choice","63d404f4eaf69448ef9e09e6","bdp_lott","Tue Mar 28 2023 20:13:14 GMT-0700 (Pacific Daylight Time)","305458","green","red","image-keyboard-response","7","51990","0.0-5.0-1.1","","1699","","img/red_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
