"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","1","0.0-0.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","971","0.0-1.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","[{""page_index"":0,""viewing_time"":969}]","969","","","","","","","","","","","","","","",""
"","","","","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","","fullscreenenter","2","4078","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","5079","0.0-2.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","14909","0.0-4.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","[{""page_index"":0,""viewing_time"":9830}]","9830","","","","","","","","","","","","","","",""
"image-keyboard-response","4","17100","0.0-5.0-1.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","2190","","","","choice","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","w","",""
"animation","5","17702","0.0-5.0-2.0","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":59},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":415},{""stimulus"":""img/red_lw/9.jpg"",""time"":461},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","6","19580","0.0-5.0-1.1","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","1878","","","","choice","","img/red_lw/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"animation","7","20182","0.0-5.0-2.1","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":158},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":252},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":402},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":501},{""stimulus"":""img/green_ww/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","8","20986","0.0-5.0-1.2","63212cf14928ea89262e9f24","bdp_lott","Wed Mar 29 2023 11:52:30 GMT-0500 (Central Daylight Time)","253525","green","red","","804","","","","choice","","img/green_ww/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
