"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","2839","0.0-1.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","[{""page_index"":0,""viewing_time"":2834}]","2834","","","","","","","","","","","","","","",""
"","","","","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","fullscreenenter","2","4749","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","5725","0.0-2.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","160542","0.0-4.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","[{""page_index"":0,""viewing_time"":154816}]","154816","","","","","","","","","","","","","","",""
"image-keyboard-response","4","162376","0.0-5.0-1.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","1832","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","162982","0.0-5.0-2.0","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":462},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","6","166101","0.0-5.0-1.1","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","3118","","","","choice","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","7","166711","0.0-5.0-2.1","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":259},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":359},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":455},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","8","170044","0.0-5.0-1.2","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","3332","","","","choice","","img/red_lw/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"animation","9","170655","0.0-5.0-2.2","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":59},{""stimulus"":""img/green_ww/2.jpg"",""time"":108},{""stimulus"":""img/green_ww/3.jpg"",""time"":155},{""stimulus"":""img/green_ww/4.jpg"",""time"":211},{""stimulus"":""img/green_ww/5.jpg"",""time"":257},{""stimulus"":""img/green_ww/6.jpg"",""time"":305},{""stimulus"":""img/green_ww/7.jpg"",""time"":355},{""stimulus"":""img/green_ww/8.jpg"",""time"":411},{""stimulus"":""img/green_ww/9.jpg"",""time"":460},{""stimulus"":""img/green_ww/10.jpg"",""time"":507},{""stimulus"":""img/green_ww/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","10","172779","0.0-5.0-1.3","60fcd9368e8d2b8740cf9251","bdp_lott","Sat Apr 15 2023 08:34:35 GMT-0400 (Eastern Daylight Time)","500231","red","green","","2123","","","","choice","","img/green_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","l","",""
