"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","","","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","pavlovia","0","32","0.0-0.0","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","instructions","1","6141","0.0-1.0","[{""page_index"":0,""viewing_time"":6106}]","6107","","","","","","","","","","",""
"fullscreenexit","2","11361","fullscreenexit","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","","","","","","","","","","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","fullscreen","2","11973","0.0-2.0","","","true","","","","","","","","","",""
"fullscreenexit","3","23542","fullscreenexit","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","","","","","","","","","","","","","","","","",""
"","","","fullscreenfail","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","3","45218","0.0-3.0-0.0","","33240","","","32","","","","","","","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","instructions","4","92867","0.0-4.0","[{""page_index"":0,""viewing_time"":47391}]","47392","","","","","","","","","","",""
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","5","96253","0.0-5.0-1.0","","3381","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","6","97008","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":172},{""stimulus"":""img/green_wl/4.jpg"",""time"":224},{""stimulus"":""img/green_wl/5.jpg"",""time"":312},{""stimulus"":""img/green_wl/6.jpg"",""time"":375},{""stimulus"":""img/green_wl/7.jpg"",""time"":444},{""stimulus"":""img/green_wl/8.jpg"",""time"":506},{""stimulus"":""img/green_wl/9.jpg"",""time"":569},{""stimulus"":""img/green_wl/10.jpg"",""time"":622},{""stimulus"":""img/green_wl/11.jpg"",""time"":692}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","7","101528","0.0-5.0-1.1","","4516","","img/green_wl/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","8","102264","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":67},{""stimulus"":""img/red_ww/2.jpg"",""time"":135},{""stimulus"":""img/red_ww/3.jpg"",""time"":197},{""stimulus"":""img/red_ww/4.jpg"",""time"":251},{""stimulus"":""img/red_ww/5.jpg"",""time"":314},{""stimulus"":""img/red_ww/6.jpg"",""time"":367},{""stimulus"":""img/red_ww/7.jpg"",""time"":436},{""stimulus"":""img/red_ww/8.jpg"",""time"":498},{""stimulus"":""img/red_ww/9.jpg"",""time"":552},{""stimulus"":""img/red_ww/10.jpg"",""time"":614},{""stimulus"":""img/red_ww/11.jpg"",""time"":668}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","9","104994","0.0-5.0-1.2","","2725","","img/red_ww/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","10","105722","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":63},{""stimulus"":""img/green_ww/2.jpg"",""time"":126},{""stimulus"":""img/green_ww/3.jpg"",""time"":179},{""stimulus"":""img/green_ww/4.jpg"",""time"":241},{""stimulus"":""img/green_ww/5.jpg"",""time"":295},{""stimulus"":""img/green_ww/6.jpg"",""time"":365},{""stimulus"":""img/green_ww/7.jpg"",""time"":426},{""stimulus"":""img/green_ww/8.jpg"",""time"":480},{""stimulus"":""img/green_ww/9.jpg"",""time"":542},{""stimulus"":""img/green_ww/10.jpg"",""time"":595},{""stimulus"":""img/green_ww/11.jpg"",""time"":665}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","11","107630","0.0-5.0-1.3","","1907","","img/green_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","12","108346","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":113},{""stimulus"":""img/red_ww/3.jpg"",""time"":167},{""stimulus"":""img/red_ww/4.jpg"",""time"":236},{""stimulus"":""img/red_ww/5.jpg"",""time"":298},{""stimulus"":""img/red_ww/6.jpg"",""time"":352},{""stimulus"":""img/red_ww/7.jpg"",""time"":414},{""stimulus"":""img/red_ww/8.jpg"",""time"":468},{""stimulus"":""img/red_ww/9.jpg"",""time"":539},{""stimulus"":""img/red_ww/10.jpg"",""time"":600},{""stimulus"":""img/red_ww/11.jpg"",""time"":653}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","13","110391","0.0-5.0-1.4","","2042","","img/red_ww/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","14","111110","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":62},{""stimulus"":""img/green_ww/2.jpg"",""time"":116},{""stimulus"":""img/green_ww/3.jpg"",""time"":186},{""stimulus"":""img/green_ww/4.jpg"",""time"":247},{""stimulus"":""img/green_ww/5.jpg"",""time"":301},{""stimulus"":""img/green_ww/6.jpg"",""time"":363},{""stimulus"":""img/green_ww/7.jpg"",""time"":417},{""stimulus"":""img/green_ww/8.jpg"",""time"":487},{""stimulus"":""img/green_ww/9.jpg"",""time"":549},{""stimulus"":""img/green_ww/10.jpg"",""time"":602},{""stimulus"":""img/green_ww/11.jpg"",""time"":665}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","15","112795","0.0-5.0-1.5","","1684","","img/green_ww/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","16","113501","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":105},{""stimulus"":""img/red_ww/3.jpg"",""time"":167},{""stimulus"":""img/red_ww/4.jpg"",""time"":221},{""stimulus"":""img/red_ww/5.jpg"",""time"":291},{""stimulus"":""img/red_ww/6.jpg"",""time"":352},{""stimulus"":""img/red_ww/7.jpg"",""time"":405},{""stimulus"":""img/red_ww/8.jpg"",""time"":468},{""stimulus"":""img/red_ww/9.jpg"",""time"":521},{""stimulus"":""img/red_ww/10.jpg"",""time"":598},{""stimulus"":""img/red_ww/11.jpg"",""time"":653}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","17","115073","0.0-5.0-1.6","","1570","","img/red_ww/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","18","115793","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":65},{""stimulus"":""img/green_ww/2.jpg"",""time"":118},{""stimulus"":""img/green_ww/3.jpg"",""time"":181},{""stimulus"":""img/green_ww/4.jpg"",""time"":233},{""stimulus"":""img/green_ww/5.jpg"",""time"":296},{""stimulus"":""img/green_ww/6.jpg"",""time"":349},{""stimulus"":""img/green_ww/7.jpg"",""time"":419},{""stimulus"":""img/green_ww/8.jpg"",""time"":482},{""stimulus"":""img/green_ww/9.jpg"",""time"":535},{""stimulus"":""img/green_ww/10.jpg"",""time"":598},{""stimulus"":""img/green_ww/11.jpg"",""time"":651}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","19","117237","0.0-5.0-1.7","","1443","","img/green_ww/choose11.jpg","2","218","red","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","20","117963","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":62},{""stimulus"":""img/red_ww/2.jpg"",""time"":124},{""stimulus"":""img/red_ww/3.jpg"",""time"":176},{""stimulus"":""img/red_ww/4.jpg"",""time"":239},{""stimulus"":""img/red_ww/5.jpg"",""time"":293},{""stimulus"":""img/red_ww/6.jpg"",""time"":362},{""stimulus"":""img/red_ww/7.jpg"",""time"":424},{""stimulus"":""img/red_ww/8.jpg"",""time"":478},{""stimulus"":""img/red_ww/9.jpg"",""time"":540},{""stimulus"":""img/red_ww/10.jpg"",""time"":593},{""stimulus"":""img/red_ww/11.jpg"",""time"":664}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","21","119472","0.0-5.0-1.8","","1507","","img/red_ww/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","22","120187","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":113},{""stimulus"":""img/green_lw/3.jpg"",""time"":166},{""stimulus"":""img/green_lw/4.jpg"",""time"":236},{""stimulus"":""img/green_lw/5.jpg"",""time"":299},{""stimulus"":""img/green_lw/6.jpg"",""time"":352},{""stimulus"":""img/green_lw/7.jpg"",""time"":415},{""stimulus"":""img/green_lw/8.jpg"",""time"":468},{""stimulus"":""img/green_lw/9.jpg"",""time"":537},{""stimulus"":""img/green_lw/10.jpg"",""time"":599},{""stimulus"":""img/green_lw/11.jpg"",""time"":653}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","23","122283","0.0-5.0-1.9","","2095","","img/green_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","24","123016","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":64},{""stimulus"":""img/red_ll/2.jpg"",""time"":133},{""stimulus"":""img/red_ll/3.jpg"",""time"":195},{""stimulus"":""img/red_ll/4.jpg"",""time"":249},{""stimulus"":""img/red_ll/5.jpg"",""time"":311},{""stimulus"":""img/red_ll/6.jpg"",""time"":364},{""stimulus"":""img/red_ll/7.jpg"",""time"":432},{""stimulus"":""img/red_ll/8.jpg"",""time"":495},{""stimulus"":""img/red_ll/9.jpg"",""time"":549},{""stimulus"":""img/red_ll/10.jpg"",""time"":611},{""stimulus"":""img/red_ll/11.jpg"",""time"":665}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","25","125379","0.0-5.0-1.10","","2360","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","26","126106","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":61},{""stimulus"":""img/red_ll/2.jpg"",""time"":124},{""stimulus"":""img/red_ll/3.jpg"",""time"":177},{""stimulus"":""img/red_ll/4.jpg"",""time"":247},{""stimulus"":""img/red_ll/5.jpg"",""time"":309},{""stimulus"":""img/red_ll/6.jpg"",""time"":363},{""stimulus"":""img/red_ll/7.jpg"",""time"":425},{""stimulus"":""img/red_ll/8.jpg"",""time"":479},{""stimulus"":""img/red_ll/9.jpg"",""time"":547},{""stimulus"":""img/red_ll/10.jpg"",""time"":610},{""stimulus"":""img/red_ll/11.jpg"",""time"":664}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","27","127114","0.0-5.0-1.11","","1006","","img/red_ll/choose11.jpg","1","214","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","28","127833","0.0-5.0-2.11","","","","","","214","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":118},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":234},{""stimulus"":""img/green_wl/5.jpg"",""time"":296},{""stimulus"":""img/green_wl/6.jpg"",""time"":350},{""stimulus"":""img/green_wl/7.jpg"",""time"":418},{""stimulus"":""img/green_wl/8.jpg"",""time"":481},{""stimulus"":""img/green_wl/9.jpg"",""time"":535},{""stimulus"":""img/green_wl/10.jpg"",""time"":597},{""stimulus"":""img/green_wl/11.jpg"",""time"":651}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","29","129521","0.0-5.0-1.12","","1687","","img/green_wl/choose11.jpg","1","213","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","30","130242","0.0-5.0-2.12","","","","","","213","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":118},{""stimulus"":""img/green_wl/3.jpg"",""time"":181},{""stimulus"":""img/green_wl/4.jpg"",""time"":234},{""stimulus"":""img/green_wl/5.jpg"",""time"":296},{""stimulus"":""img/green_wl/6.jpg"",""time"":350},{""stimulus"":""img/green_wl/7.jpg"",""time"":419},{""stimulus"":""img/green_wl/8.jpg"",""time"":482},{""stimulus"":""img/green_wl/9.jpg"",""time"":535},{""stimulus"":""img/green_wl/10.jpg"",""time"":598},{""stimulus"":""img/green_wl/11.jpg"",""time"":652}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","31","131681","0.0-5.0-1.13","","1436","","img/green_wl/choose11.jpg","1","212","green","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","32","132412","0.0-5.0-2.13","","","","","","212","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":68},{""stimulus"":""img/green_ll/2.jpg"",""time"":130},{""stimulus"":""img/green_ll/3.jpg"",""time"":184},{""stimulus"":""img/green_ll/4.jpg"",""time"":246},{""stimulus"":""img/green_ll/5.jpg"",""time"":300},{""stimulus"":""img/green_ll/6.jpg"",""time"":368},{""stimulus"":""img/green_ll/7.jpg"",""time"":430},{""stimulus"":""img/green_ll/8.jpg"",""time"":484},{""stimulus"":""img/green_ll/9.jpg"",""time"":547},{""stimulus"":""img/green_ll/10.jpg"",""time"":600},{""stimulus"":""img/green_ll/11.jpg"",""time"":669}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","33","133777","0.0-5.0-1.14","","1365","","img/green_ll/choose11.jpg","2","211","red","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","34","134490","0.0-5.0-2.14","","","","","","211","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":108},{""stimulus"":""img/red_ll/3.jpg"",""time"":177},{""stimulus"":""img/red_ll/4.jpg"",""time"":239},{""stimulus"":""img/red_ll/5.jpg"",""time"":293},{""stimulus"":""img/red_ll/6.jpg"",""time"":355},{""stimulus"":""img/red_ll/7.jpg"",""time"":409},{""stimulus"":""img/red_ll/8.jpg"",""time"":480},{""stimulus"":""img/red_ll/9.jpg"",""time"":540},{""stimulus"":""img/red_ll/10.jpg"",""time"":594},{""stimulus"":""img/red_ll/11.jpg"",""time"":656}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","35","135588","0.0-5.0-1.15","","1097","","img/red_ll/choose11.jpg","2","210","red","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","36","136293","0.0-5.0-2.15","","","","","","210","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":173},{""stimulus"":""img/red_ll/4.jpg"",""time"":235},{""stimulus"":""img/red_ll/5.jpg"",""time"":289},{""stimulus"":""img/red_ll/6.jpg"",""time"":351},{""stimulus"":""img/red_ll/7.jpg"",""time"":405},{""stimulus"":""img/red_ll/8.jpg"",""time"":473},{""stimulus"":""img/red_ll/9.jpg"",""time"":536},{""stimulus"":""img/red_ll/10.jpg"",""time"":589},{""stimulus"":""img/red_ll/11.jpg"",""time"":652}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","37","137545","0.0-5.0-1.16","","1250","","img/red_ll/choose11.jpg","1","209","green","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","38","138267","0.0-5.0-2.16","","","","","","209","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":67},{""stimulus"":""img/green_ll/2.jpg"",""time"":121},{""stimulus"":""img/green_ll/3.jpg"",""time"":183},{""stimulus"":""img/green_ll/4.jpg"",""time"":236},{""stimulus"":""img/green_ll/5.jpg"",""time"":299},{""stimulus"":""img/green_ll/6.jpg"",""time"":352},{""stimulus"":""img/green_ll/7.jpg"",""time"":422},{""stimulus"":""img/green_ll/8.jpg"",""time"":484},{""stimulus"":""img/green_ll/9.jpg"",""time"":537},{""stimulus"":""img/green_ll/10.jpg"",""time"":599},{""stimulus"":""img/green_ll/11.jpg"",""time"":653}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","39","139311","0.0-5.0-1.17","","1042","","img/green_ll/choose11.jpg","1","208","green","0.5","0.5","0.5","w","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","40","140054","0.0-5.0-2.17","","","","","","208","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":61},{""stimulus"":""img/green_wl/2.jpg"",""time"":147},{""stimulus"":""img/green_wl/3.jpg"",""time"":207},{""stimulus"":""img/green_wl/4.jpg"",""time"":260},{""stimulus"":""img/green_wl/5.jpg"",""time"":322},{""stimulus"":""img/green_wl/6.jpg"",""time"":377},{""stimulus"":""img/green_wl/7.jpg"",""time"":440},{""stimulus"":""img/green_wl/8.jpg"",""time"":492},{""stimulus"":""img/green_wl/9.jpg"",""time"":561},{""stimulus"":""img/green_wl/10.jpg"",""time"":623},{""stimulus"":""img/green_wl/11.jpg"",""time"":679}]","[]"
"","","","choice","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","image-keyboard-response","41","141325","0.0-5.0-1.18","","1269","","img/green_wl/choose11.jpg","1","207","green","0.5","0.5","0.5","l","",""
"","","","","631b428359f449b8159625f8","bdp_lott","Mon Mar 27 2023 10:13:46 GMT-0400 (Eastern Daylight Time)","452870","red","green","animation","42","142039","0.0-5.0-2.18","","","","","","207","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":113},{""stimulus"":""img/green_ll/3.jpg"",""time"":167},{""stimulus"":""img/green_ll/4.jpg"",""time"":229},{""stimulus"":""img/green_ll/5.jpg"",""time"":283},{""stimulus"":""img/green_ll/6.jpg"",""time"":353},{""stimulus"":""img/green_ll/7.jpg"",""time"":414},{""stimulus"":""img/green_ll/8.jpg"",""time"":467},{""stimulus"":""img/green_ll/9.jpg"",""time"":529},{""stimulus"":""img/green_ll/10.jpg"",""time"":585},{""stimulus"":""img/green_ll/11.jpg"",""time"":653}]","[]"
