"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","3222","0.0-1.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","[{""page_index"":0,""viewing_time"":3216}]","3216","","","","","","","","","","","","","","",""
"","","","","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","","fullscreenenter","2","8300","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","9240","0.0-2.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","55561","0.0-4.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","[{""page_index"":0,""viewing_time"":46319}]","46320","","","","","","","","","","","","","","",""
"image-keyboard-response","4","57955","0.0-5.0-1.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","2389","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","58567","0.0-5.0-2.0","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","6","60077","0.0-5.0-1.1","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","1509","","","","choice","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","7","60685","0.0-5.0-2.1","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":253},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":455},{""stimulus"":""img/red_lw/10.jpg"",""time"":505},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","8","61783","0.0-5.0-1.2","5fb7c9fa2be0a83d8f8913b8","bdp_lott","Sat Mar 25 2023 15:50:25 GMT-0700 (PDT)","308123","green","red","","1097","","","","choice","","img/red_lw/choose11.jpg","1","223","green","0.5","0.5","0.5","l","",""
