"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","","","","","","","","","","","","","","","","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","pavlovia","0","3","0.0-0.0","","","","","","","","","","","","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","instructions","1","3311","0.0-1.0","[{""page_index"":0,""viewing_time"":3307}]","3308","","","","","","","","","","",""
"fullscreenenter","2","4948","fullscreenenter","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","","","","","","","","","","","","","","","","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","fullscreen","2","5938","0.0-2.0","","","true","","","","","","","","","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","instructions","3","46378","0.0-4.0","[{""page_index"":0,""viewing_time"":40439}]","40439","","","","","","","","","","",""
"","","","choice","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","image-keyboard-response","4","54103","0.0-5.0-1.0","","7723","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"","","","","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","animation","5","54705","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":273},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"","","","choice","63ed12d2c25b08ba24fe8a41","bdp_lott","Fri Mar 24 2023 21:03:32 GMT-0700 (Pacific Daylight Time)","352735","red","green","image-keyboard-response","6","56825","0.0-5.0-1.1","","2119","","img/green_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
