"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","","","","","","","","","","","","","","","","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","instructions","1","3222","0.0-1.0","[{""page_index"":0,""viewing_time"":3218}]","3218","","","","","","","","","","",""
"fullscreenenter","2","4601","fullscreenenter","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","","","","","","","","","","","","","","","","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","fullscreen","2","5598","0.0-2.0","","","true","","","","","","","","","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","instructions","3","16872","0.0-4.0","[{""page_index"":0,""viewing_time"":11268}]","11268","","","","","","","","","","",""
"","","","choice","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","image-keyboard-response","4","18677","0.0-5.0-1.0","","1802","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","animation","5","19282","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":318},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":413},{""stimulus"":""img/green_ll/9.jpg"",""time"":462},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"","","","choice","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","image-keyboard-response","6","20409","0.0-5.0-1.1","","1125","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","animation","7","21028","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":58},{""stimulus"":""img/red_lw/2.jpg"",""time"":105},{""stimulus"":""img/red_lw/3.jpg"",""time"":169},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":265},{""stimulus"":""img/red_lw/6.jpg"",""time"":309},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":410},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":505},{""stimulus"":""img/red_lw/11.jpg"",""time"":569}]","[]"
"","","","choice","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","image-keyboard-response","8","21712","0.0-5.0-1.2","","683","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","animation","9","22322","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":66},{""stimulus"":""img/red_lw/2.jpg"",""time"":116},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":210},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":418},{""stimulus"":""img/red_lw/9.jpg"",""time"":466},{""stimulus"":""img/red_lw/10.jpg"",""time"":516},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]"
"","","","choice","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","image-keyboard-response","10","22602","0.0-5.0-1.3","","279","","img/red_lw/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_lott","Mon Mar 27 2023 15:51:55 GMT-0400 (Eastern Daylight Time)","295052","green","red","animation","11","23219","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":167},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":264},{""stimulus"":""img/red_lw/6.jpg"",""time"":312},{""stimulus"":""img/red_lw/7.jpg"",""time"":360},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":569}]","[]"
