"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","7246","0.0-1.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","[{""page_index"":0,""viewing_time"":7244}]","7244","","","","","","","","","","","","","","",""
"","","","","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","","fullscreenenter","2","16903","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","17897","0.0-2.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","161822","0.0-4.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","[{""page_index"":0,""viewing_time"":143925}]","143925","","","","","","","","","","","","","","",""
"image-keyboard-response","4","163120","0.0-5.0-1.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","1297","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","163734","0.0-5.0-2.0","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","165120","0.0-5.0-1.1","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","1385","","","","choice","","img/green_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"animation","7","165722","0.0-5.0-2.1","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":354},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","8","167352","0.0-5.0-1.2","63034df51d918e1e3b97e5ce","bdp_lott","Sun Mar 26 2023 18:07:07 GMT-0400 (Eastern Daylight Time)","406573","red","green","","1629","","","","choice","","img/green_wl/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
