"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","13","0.0-0.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","5002","0.0-1.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","[{""page_index"":0,""viewing_time"":4986}]","4987","","","","","","","","","","","","","","",""
"","","","","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","fullscreenenter","2","7673","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","8667","0.0-2.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","29201","0.0-4.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","[{""page_index"":0,""viewing_time"":20531}]","20531","","","","","","","","","","","","","","",""
"image-keyboard-response","4","29981","0.0-5.0-1.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","776","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","30587","0.0-5.0-2.0","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","6","31414","0.0-5.0-1.1","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","825","","","","choice","","img/green_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"animation","7","32018","0.0-5.0-2.1","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","8","32433","0.0-5.0-1.2","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","413","","","","choice","","img/green_wl/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","33034","0.0-5.0-2.2","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":58},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":154},{""stimulus"":""img/red_ww/4.jpg"",""time"":202},{""stimulus"":""img/red_ww/5.jpg"",""time"":258},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":354},{""stimulus"":""img/red_ww/8.jpg"",""time"":402},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":506},{""stimulus"":""img/red_ww/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","10","33904","0.0-5.0-1.3","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","868","","","","choice","","img/red_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"animation","11","34506","0.0-5.0-2.3","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":60},{""stimulus"":""img/red_ww/2.jpg"",""time"":107},{""stimulus"":""img/red_ww/3.jpg"",""time"":155},{""stimulus"":""img/red_ww/4.jpg"",""time"":203},{""stimulus"":""img/red_ww/5.jpg"",""time"":259},{""stimulus"":""img/red_ww/6.jpg"",""time"":307},{""stimulus"":""img/red_ww/7.jpg"",""time"":355},{""stimulus"":""img/red_ww/8.jpg"",""time"":403},{""stimulus"":""img/red_ww/9.jpg"",""time"":460},{""stimulus"":""img/red_ww/10.jpg"",""time"":507},{""stimulus"":""img/red_ww/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","12","35118","0.0-5.0-1.4","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","611","","","","choice","","img/red_ww/choose11.jpg","2","221","red","0.5","0.5","0.5","w","",""
"animation","13","35722","0.0-5.0-2.4","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":53},{""stimulus"":""img/red_ww/2.jpg"",""time"":101},{""stimulus"":""img/red_ww/3.jpg"",""time"":157},{""stimulus"":""img/red_ww/4.jpg"",""time"":205},{""stimulus"":""img/red_ww/5.jpg"",""time"":253},{""stimulus"":""img/red_ww/6.jpg"",""time"":309},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":405},{""stimulus"":""img/red_ww/9.jpg"",""time"":453},{""stimulus"":""img/red_ww/10.jpg"",""time"":509},{""stimulus"":""img/red_ww/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","14","36220","0.0-5.0-1.5","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","497","","","","choice","","img/red_ww/choose11.jpg","2","220","red","0.5","0.5","0.5","w","",""
"animation","15","36826","0.0-5.0-2.5","63d6873b65a6170d64a652f6","bdp_lott","Fri Mar 24 2023 18:20:33 GMT-0500 (Central Daylight Time)","285827","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":103},{""stimulus"":""img/red_ww/3.jpg"",""time"":159},{""stimulus"":""img/red_ww/4.jpg"",""time"":207},{""stimulus"":""img/red_ww/5.jpg"",""time"":256},{""stimulus"":""img/red_ww/6.jpg"",""time"":303},{""stimulus"":""img/red_ww/7.jpg"",""time"":359},{""stimulus"":""img/red_ww/8.jpg"",""time"":407},{""stimulus"":""img/red_ww/9.jpg"",""time"":455},{""stimulus"":""img/red_ww/10.jpg"",""time"":503},{""stimulus"":""img/red_ww/11.jpg"",""time"":559}]","[]"
