"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","2935","0.0-1.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","[{""page_index"":0,""viewing_time"":2933}]","2933","","","","","","","","","","","","","","",""
"","","","","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","","fullscreenenter","2","4731","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","5725","0.0-2.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","24221","0.0-4.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","[{""page_index"":0,""viewing_time"":18495}]","18495","","","","","","","","","","","","","","",""
"image-keyboard-response","4","26241","0.0-5.0-1.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","2018","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","26854","0.0-5.0-2.0","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":113},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":266},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","6","29028","0.0-5.0-1.1","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","2172","","","","choice","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"animation","7","29633","0.0-5.0-2.1","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":159},{""stimulus"":""img/green_wl/4.jpg"",""time"":216},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":313},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","8","30776","0.0-5.0-1.2","5c9bfbfa325c3d001ad360a8","bdp_lott","Thu Mar 30 2023 22:23:53 GMT-0400 (Eastern Daylight Time)","289857","green","red","","1142","","","","choice","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","l","",""
