"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","pavlovia","0","25","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","instructions","1","4541","0.0-1.0","[{""page_index"":0,""viewing_time"":4514}]","4514","","","","","","","","","","",""
"fullscreenexit","2","8443","fullscreenexit","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","fullscreen","2","9434","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","3","18100","0.0-3.0-0.0","","8661","","","32","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","instructions","4","56711","0.0-4.0","[{""page_index"":0,""viewing_time"":38358}]","38358","","","","","","","","","","",""
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","5","71191","0.0-5.0-1.0","","14475","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","6","71937","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":125},{""stimulus"":""img/green_wl/3.jpg"",""time"":187},{""stimulus"":""img/green_wl/4.jpg"",""time"":250},{""stimulus"":""img/green_wl/5.jpg"",""time"":311},{""stimulus"":""img/green_wl/6.jpg"",""time"":373},{""stimulus"":""img/green_wl/7.jpg"",""time"":435},{""stimulus"":""img/green_wl/8.jpg"",""time"":497},{""stimulus"":""img/green_wl/9.jpg"",""time"":558},{""stimulus"":""img/green_wl/10.jpg"",""time"":620},{""stimulus"":""img/green_wl/11.jpg"",""time"":682}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","7","73865","0.0-5.0-1.1","","1925","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","8","74604","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":117},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":242},{""stimulus"":""img/green_wl/5.jpg"",""time"":302},{""stimulus"":""img/green_wl/6.jpg"",""time"":365},{""stimulus"":""img/green_wl/7.jpg"",""time"":428},{""stimulus"":""img/green_wl/8.jpg"",""time"":490},{""stimulus"":""img/green_wl/9.jpg"",""time"":552},{""stimulus"":""img/green_wl/10.jpg"",""time"":614},{""stimulus"":""img/green_wl/11.jpg"",""time"":676}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","9","75621","0.0-5.0-1.2","","1015","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","10","76361","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":121},{""stimulus"":""img/green_wl/3.jpg"",""time"":183},{""stimulus"":""img/green_wl/4.jpg"",""time"":246},{""stimulus"":""img/green_wl/5.jpg"",""time"":308},{""stimulus"":""img/green_wl/6.jpg"",""time"":371},{""stimulus"":""img/green_wl/7.jpg"",""time"":433},{""stimulus"":""img/green_wl/8.jpg"",""time"":493},{""stimulus"":""img/green_wl/9.jpg"",""time"":555},{""stimulus"":""img/green_wl/10.jpg"",""time"":617},{""stimulus"":""img/green_wl/11.jpg"",""time"":678}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","11","77184","0.0-5.0-1.3","","821","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","12","77924","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":120},{""stimulus"":""img/green_wl/3.jpg"",""time"":183},{""stimulus"":""img/green_wl/4.jpg"",""time"":244},{""stimulus"":""img/green_wl/5.jpg"",""time"":307},{""stimulus"":""img/green_wl/6.jpg"",""time"":368},{""stimulus"":""img/green_wl/7.jpg"",""time"":430},{""stimulus"":""img/green_wl/8.jpg"",""time"":491},{""stimulus"":""img/green_wl/9.jpg"",""time"":554},{""stimulus"":""img/green_wl/10.jpg"",""time"":616},{""stimulus"":""img/green_wl/11.jpg"",""time"":678}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","13","78619","0.0-5.0-1.4","","694","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","14","79360","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":62},{""stimulus"":""img/green_wl/2.jpg"",""time"":123},{""stimulus"":""img/green_wl/3.jpg"",""time"":185},{""stimulus"":""img/green_wl/4.jpg"",""time"":247},{""stimulus"":""img/green_wl/5.jpg"",""time"":309},{""stimulus"":""img/green_wl/6.jpg"",""time"":370},{""stimulus"":""img/green_wl/7.jpg"",""time"":432},{""stimulus"":""img/green_wl/8.jpg"",""time"":493},{""stimulus"":""img/green_wl/9.jpg"",""time"":555},{""stimulus"":""img/green_wl/10.jpg"",""time"":618},{""stimulus"":""img/green_wl/11.jpg"",""time"":679}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","15","79930","0.0-5.0-1.5","","569","","img/green_wl/choose11.jpg","1","220","green","0.5","0.5","0.5","l","",""
"","","","","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","animation","16","80673","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":126},{""stimulus"":""img/green_ll/3.jpg"",""time"":187},{""stimulus"":""img/green_ll/4.jpg"",""time"":248},{""stimulus"":""img/green_ll/5.jpg"",""time"":311},{""stimulus"":""img/green_ll/6.jpg"",""time"":373},{""stimulus"":""img/green_ll/7.jpg"",""time"":434},{""stimulus"":""img/green_ll/8.jpg"",""time"":495},{""stimulus"":""img/green_ll/9.jpg"",""time"":556},{""stimulus"":""img/green_ll/10.jpg"",""time"":618},{""stimulus"":""img/green_ll/11.jpg"",""time"":680}]","[]"
"","","","choice","63d9f41910c61f3eb102079f","bdp_lott","Sat Apr 01 2023 18:40:23 GMT-0500 (Central Daylight Time)","349929","green","red","image-keyboard-response","17","81797","0.0-5.0-1.6","","1122","","img/green_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","l","",""
