"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","pavlovia","0","9","0.0-0.0","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","instructions","1","3152","0.0-1.0","[{""page_index"":0,""viewing_time"":3142}]","3142","","","","","","","","","","",""
"fullscreenexit","2","6552","fullscreenexit","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","","","","","","","","","","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","fullscreen","2","7350","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","image-keyboard-response","3","9960","0.0-3.0-0.0","","2605","","","32","","","","","","","",""
"","","","","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","instructions","4","33437","0.0-4.0","[{""page_index"":0,""viewing_time"":23215}]","23215","","","","","","","","","","",""
"","","","choice","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","image-keyboard-response","5","36371","0.0-5.0-1.0","","2933","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","l","",""
"","","","","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","animation","6","37106","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":116},{""stimulus"":""img/red_ll/3.jpg"",""time"":179},{""stimulus"":""img/red_ll/4.jpg"",""time"":240},{""stimulus"":""img/red_ll/5.jpg"",""time"":303},{""stimulus"":""img/red_ll/6.jpg"",""time"":363},{""stimulus"":""img/red_ll/7.jpg"",""time"":425},{""stimulus"":""img/red_ll/8.jpg"",""time"":488},{""stimulus"":""img/red_ll/9.jpg"",""time"":550},{""stimulus"":""img/red_ll/10.jpg"",""time"":611},{""stimulus"":""img/red_ll/11.jpg"",""time"":673}]","[]"
"","","","choice","582009dd87f6b90001f13e40","bdp_lott","Mon Mar 27 2023 08:47:24 GMT-0500 (Central Daylight Time)","262948","green","red","image-keyboard-response","7","38590","0.0-5.0-1.1","","1481","","img/red_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
