"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","110549","0.0-1.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","[{""page_index"":0,""viewing_time"":110544}]","110544","","","","","","","","","","","","","","",""
"","","","","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","","fullscreenenter","2","113155","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","114139","0.0-2.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","168379","0.0-4.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","[{""page_index"":0,""viewing_time"":54239}]","54239","","","","","","","","","","","","","","",""
"image-keyboard-response","4","171435","0.0-5.0-1.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","3055","","","","choice","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","w","",""
"animation","5","172040","0.0-5.0-2.0","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":254},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":454},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","6","178003","0.0-5.0-1.1","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","5963","","","","choice","","img/red_lw/choose11.jpg","2","224","red","0.5","0.5","0.5","l","",""
"animation","7","178606","0.0-5.0-2.1","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":66},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":303},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","8","180027","0.0-5.0-1.2","64023a98627b1116180dff0b","bdp_lott","Sun Mar 26 2023 02:13:40 GMT-0400 (Eastern Daylight Time)","495228","green","red","","1420","","","","choice","","img/red_ll/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
