"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","","","","","","","","","","","","","","","","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","pavlovia","0","18","0.0-0.0","","","","","","","","","","","","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","instructions","1","5987","0.0-1.0","[{""page_index"":0,""viewing_time"":5966}]","5967","","","","","","","","","","",""
"fullscreenenter","2","8377","fullscreenenter","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","","","","","","","","","","","","","","","","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","fullscreen","2","9283","0.0-2.0","","","true","","","","","","","","","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","instructions","3","74974","0.0-4.0","[{""page_index"":0,""viewing_time"":65686}]","65686","","","","","","","","","","",""
"","","","choice","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","image-keyboard-response","4","76301","0.0-5.0-1.0","","1321","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"","","","","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","animation","5","76913","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":60},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":163},{""stimulus"":""img/green_wl/4.jpg"",""time"":211},{""stimulus"":""img/green_wl/5.jpg"",""time"":259},{""stimulus"":""img/green_wl/6.jpg"",""time"":314},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","62aa4aba6960dfb1b61f7583","bdp_lott","Sun Mar 26 2023 18:33:12 GMT-0400 (Eastern Daylight Time)","328107","green","red","image-keyboard-response","6","77920","0.0-5.0-1.1","","1004","","img/green_wl/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
