"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","pavlovia","0","12","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","instructions","1","9751","0.0-1.0","[{""page_index"":0,""viewing_time"":9739}]","9739","","","","","","","","","","",""
"fullscreenexit","2","11683","fullscreenexit","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","fullscreen","2","12369","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","image-keyboard-response","3","14983","0.0-3.0-0.0","","2609","","","32","","","","","","","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","instructions","4","36159","0.0-4.0","[{""page_index"":0,""viewing_time"":20916}]","20916","","","","","","","","","","",""
"","","","choice","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","image-keyboard-response","5","37582","0.0-5.0-1.0","","1422","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","animation","6","38298","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":61},{""stimulus"":""img/green_wl/2.jpg"",""time"":114},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":230},{""stimulus"":""img/green_wl/5.jpg"",""time"":299},{""stimulus"":""img/green_wl/6.jpg"",""time"":362},{""stimulus"":""img/green_wl/7.jpg"",""time"":421},{""stimulus"":""img/green_wl/8.jpg"",""time"":477},{""stimulus"":""img/green_wl/9.jpg"",""time"":531},{""stimulus"":""img/green_wl/10.jpg"",""time"":600},{""stimulus"":""img/green_wl/11.jpg"",""time"":663}]","[]"
"","","","choice","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","image-keyboard-response","7","39936","0.0-5.0-1.1","","1638","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"","","","","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","animation","8","40653","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":114},{""stimulus"":""img/green_ll/3.jpg"",""time"":168},{""stimulus"":""img/green_ll/4.jpg"",""time"":231},{""stimulus"":""img/green_ll/5.jpg"",""time"":284},{""stimulus"":""img/green_ll/6.jpg"",""time"":353},{""stimulus"":""img/green_ll/7.jpg"",""time"":416},{""stimulus"":""img/green_ll/8.jpg"",""time"":469},{""stimulus"":""img/green_ll/9.jpg"",""time"":531},{""stimulus"":""img/green_ll/10.jpg"",""time"":584},{""stimulus"":""img/green_ll/11.jpg"",""time"":653}]","[]"
"","","","choice","63d13bce0971871b9ff88f56","bdp_lott","Sun Mar 26 2023 10:24:16 GMT-0400 (Eastern Daylight Time)","296694","green","red","image-keyboard-response","9","41552","0.0-5.0-1.2","","898","","img/green_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
