"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","pavlovia","0","6","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","instructions","1","5300","0.0-1.0","[{""page_index"":0,""viewing_time"":5293}]","5293","","","","","","","","","","",""
"fullscreenexit","2","6831","fullscreenexit","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","fullscreen","2","7637","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","3","12559","0.0-3.0-0.0","","4921","","","32","","","","","","","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","instructions","4","57779","0.0-4.0","[{""page_index"":0,""viewing_time"":44963}]","44964","","","","","","","","","","",""
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","5","60321","0.0-5.0-1.0","","2541","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","l","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","6","61057","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":61},{""stimulus"":""img/red_ll/2.jpg"",""time"":122},{""stimulus"":""img/red_ll/3.jpg"",""time"":184},{""stimulus"":""img/red_ll/4.jpg"",""time"":245},{""stimulus"":""img/red_ll/5.jpg"",""time"":307},{""stimulus"":""img/red_ll/6.jpg"",""time"":368},{""stimulus"":""img/red_ll/7.jpg"",""time"":429},{""stimulus"":""img/red_ll/8.jpg"",""time"":491},{""stimulus"":""img/red_ll/9.jpg"",""time"":551},{""stimulus"":""img/red_ll/10.jpg"",""time"":613},{""stimulus"":""img/red_ll/11.jpg"",""time"":675}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","7","62363","0.0-5.0-1.1","","1305","","img/red_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","8","63094","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":238},{""stimulus"":""img/green_wl/5.jpg"",""time"":300},{""stimulus"":""img/green_wl/6.jpg"",""time"":361},{""stimulus"":""img/green_wl/7.jpg"",""time"":423},{""stimulus"":""img/green_wl/8.jpg"",""time"":485},{""stimulus"":""img/green_wl/9.jpg"",""time"":546},{""stimulus"":""img/green_wl/10.jpg"",""time"":607},{""stimulus"":""img/green_wl/11.jpg"",""time"":670}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","9","64118","0.0-5.0-1.2","","1023","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","10","64853","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":119},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":242},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":365},{""stimulus"":""img/green_wl/7.jpg"",""time"":427},{""stimulus"":""img/green_wl/8.jpg"",""time"":489},{""stimulus"":""img/green_wl/9.jpg"",""time"":550},{""stimulus"":""img/green_wl/10.jpg"",""time"":612},{""stimulus"":""img/green_wl/11.jpg"",""time"":673}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","11","65959","0.0-5.0-1.3","","1106","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","12","66687","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":238},{""stimulus"":""img/green_wl/5.jpg"",""time"":299},{""stimulus"":""img/green_wl/6.jpg"",""time"":361},{""stimulus"":""img/green_wl/7.jpg"",""time"":422},{""stimulus"":""img/green_wl/8.jpg"",""time"":483},{""stimulus"":""img/green_wl/9.jpg"",""time"":545},{""stimulus"":""img/green_wl/10.jpg"",""time"":606},{""stimulus"":""img/green_wl/11.jpg"",""time"":668}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","13","67615","0.0-5.0-1.4","","927","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","14","68352","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":118},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":242},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":366},{""stimulus"":""img/green_wl/7.jpg"",""time"":428},{""stimulus"":""img/green_wl/8.jpg"",""time"":490},{""stimulus"":""img/green_wl/9.jpg"",""time"":552},{""stimulus"":""img/green_wl/10.jpg"",""time"":614},{""stimulus"":""img/green_wl/11.jpg"",""time"":676}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","15","69291","0.0-5.0-1.5","","938","","img/green_wl/choose11.jpg","1","220","green","0.5","0.5","0.5","l","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","16","70032","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":124},{""stimulus"":""img/green_ll/3.jpg"",""time"":185},{""stimulus"":""img/green_ll/4.jpg"",""time"":247},{""stimulus"":""img/green_ll/5.jpg"",""time"":309},{""stimulus"":""img/green_ll/6.jpg"",""time"":370},{""stimulus"":""img/green_ll/7.jpg"",""time"":432},{""stimulus"":""img/green_ll/8.jpg"",""time"":494},{""stimulus"":""img/green_ll/9.jpg"",""time"":556},{""stimulus"":""img/green_ll/10.jpg"",""time"":618},{""stimulus"":""img/green_ll/11.jpg"",""time"":680}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","17","70816","0.0-5.0-1.6","","783","","img/green_ll/choose11.jpg","2","219","red","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","18","71559","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":65},{""stimulus"":""img/red_lw/2.jpg"",""time"":126},{""stimulus"":""img/red_lw/3.jpg"",""time"":188},{""stimulus"":""img/red_lw/4.jpg"",""time"":250},{""stimulus"":""img/red_lw/5.jpg"",""time"":311},{""stimulus"":""img/red_lw/6.jpg"",""time"":374},{""stimulus"":""img/red_lw/7.jpg"",""time"":435},{""stimulus"":""img/red_lw/8.jpg"",""time"":497},{""stimulus"":""img/red_lw/9.jpg"",""time"":558},{""stimulus"":""img/red_lw/10.jpg"",""time"":620},{""stimulus"":""img/red_lw/11.jpg"",""time"":681}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","19","72281","0.0-5.0-1.7","","721","","img/red_lw/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","20","73012","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":174},{""stimulus"":""img/red_ll/4.jpg"",""time"":235},{""stimulus"":""img/red_ll/5.jpg"",""time"":297},{""stimulus"":""img/red_ll/6.jpg"",""time"":359},{""stimulus"":""img/red_ll/7.jpg"",""time"":421},{""stimulus"":""img/red_ll/8.jpg"",""time"":482},{""stimulus"":""img/red_ll/9.jpg"",""time"":545},{""stimulus"":""img/red_ll/10.jpg"",""time"":606},{""stimulus"":""img/red_ll/11.jpg"",""time"":668}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","21","73485","0.0-5.0-1.8","","473","","img/red_ll/choose11.jpg","2","217","red","0.5","0.5","0.5","w","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","22","74214","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":114},{""stimulus"":""img/red_lw/3.jpg"",""time"":175},{""stimulus"":""img/red_lw/4.jpg"",""time"":237},{""stimulus"":""img/red_lw/5.jpg"",""time"":298},{""stimulus"":""img/red_lw/6.jpg"",""time"":359},{""stimulus"":""img/red_lw/7.jpg"",""time"":421},{""stimulus"":""img/red_lw/8.jpg"",""time"":483},{""stimulus"":""img/red_lw/9.jpg"",""time"":544},{""stimulus"":""img/red_lw/10.jpg"",""time"":606},{""stimulus"":""img/red_lw/11.jpg"",""time"":667}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","23","75050","0.0-5.0-1.9","","836","","img/red_lw/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","animation","24","75789","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":121},{""stimulus"":""img/red_ll/3.jpg"",""time"":183},{""stimulus"":""img/red_ll/4.jpg"",""time"":244},{""stimulus"":""img/red_ll/5.jpg"",""time"":307},{""stimulus"":""img/red_ll/6.jpg"",""time"":369},{""stimulus"":""img/red_ll/7.jpg"",""time"":431},{""stimulus"":""img/red_ll/8.jpg"",""time"":492},{""stimulus"":""img/red_ll/9.jpg"",""time"":553},{""stimulus"":""img/red_ll/10.jpg"",""time"":615},{""stimulus"":""img/red_ll/11.jpg"",""time"":677}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_lott","Sun Mar 26 2023 18:41:33 GMT-0400 (Eastern Daylight Time)","319426","green","red","image-keyboard-response","25","76277","0.0-5.0-1.10","","488","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
