"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","3052","0.0-1.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","[{""page_index"":0,""viewing_time"":3048}]","3048","","","","","","","","","","","","","","",""
"","","","","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","fullscreenenter","2","6069","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","7061","0.0-2.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","46348","0.0-4.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","[{""page_index"":0,""viewing_time"":39287}]","39287","","","","","","","","","","","","","","",""
"image-keyboard-response","4","48203","0.0-5.0-1.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","1853","","","","choice","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","w","",""
"animation","5","48806","0.0-5.0-2.0","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","50587","0.0-5.0-1.1","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","1780","","","","choice","","img/red_lw/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","7","51188","0.0-5.0-2.1","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","8","51915","0.0-5.0-1.2","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","725","","","","choice","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","52516","0.0-5.0-2.2","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","10","53131","0.0-5.0-1.3","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","613","","","","choice","","img/red_lw/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"animation","11","53732","0.0-5.0-2.3","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","12","54171","0.0-5.0-1.4","64077ddd11208afe2bec171a","bdp_lott","Sun Mar 26 2023 11:21:50 GMT-0400 (Eastern Daylight Time)","308764","green","red","","438","","","","choice","","img/red_lw/choose11.jpg","2","221","red","0.5","0.5","0.5","l","",""
