"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","1983","0.0-1.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","[{""page_index"":0,""viewing_time"":1976}]","1977","","","","","","","","","","","","","","",""
"","","","","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","fullscreenenter","2","3633","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","4584","0.0-2.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","26025","0.0-4.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","[{""page_index"":0,""viewing_time"":21438}]","21439","","","","","","","","","","","","","","",""
"image-keyboard-response","4","27118","0.0-5.0-1.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","1091","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","27727","0.0-5.0-2.0","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":313},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":523},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","28531","0.0-5.0-1.1","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","802","","","","choice","","img/green_wl/choose11.jpg","2","224","red","0.5","0.5","0.5","l","",""
"animation","7","29158","0.0-5.0-2.1","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":112},{""stimulus"":""img/red_wl/3.jpg"",""time"":167},{""stimulus"":""img/red_wl/4.jpg"",""time"":216},{""stimulus"":""img/red_wl/5.jpg"",""time"":261},{""stimulus"":""img/red_wl/6.jpg"",""time"":311},{""stimulus"":""img/red_wl/7.jpg"",""time"":361},{""stimulus"":""img/red_wl/8.jpg"",""time"":410},{""stimulus"":""img/red_wl/9.jpg"",""time"":461},{""stimulus"":""img/red_wl/10.jpg"",""time"":510},{""stimulus"":""img/red_wl/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","8","29525","0.0-5.0-1.2","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","363","","","","choice","","img/red_wl/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","30141","0.0-5.0-2.2","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":59},{""stimulus"":""img/red_ww/2.jpg"",""time"":117},{""stimulus"":""img/red_ww/3.jpg"",""time"":165},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":305},{""stimulus"":""img/red_ww/7.jpg"",""time"":356},{""stimulus"":""img/red_ww/8.jpg"",""time"":402},{""stimulus"":""img/red_ww/9.jpg"",""time"":454},{""stimulus"":""img/red_ww/10.jpg"",""time"":505},{""stimulus"":""img/red_ww/11.jpg"",""time"":566}]","[]"
"image-keyboard-response","10","30385","0.0-5.0-1.3","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","243","","","","choice","","img/red_ww/choose11.jpg","2","222","red","0.5","0.5","0.5","l","",""
"animation","11","30988","0.0-5.0-2.3","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":108},{""stimulus"":""img/red_wl/3.jpg"",""time"":173},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":254},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":454},{""stimulus"":""img/red_wl/10.jpg"",""time"":505},{""stimulus"":""img/red_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","12","31273","0.0-5.0-1.4","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","283","","","","choice","","img/red_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"animation","13","31874","0.0-5.0-2.4","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":217},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","14","32162","0.0-5.0-1.5","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","287","","","","choice","","img/green_wl/choose11.jpg","1","220","green","0.5","0.5","0.5","w","",""
"animation","15","32773","0.0-5.0-2.5","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":125},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":326},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","16","33425","0.0-5.0-1.6","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","650","","","","choice","","img/green_wl/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"animation","17","34036","0.0-5.0-2.6","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":113},{""stimulus"":""img/green_wl/3.jpg"",""time"":161},{""stimulus"":""img/green_wl/4.jpg"",""time"":214},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":413},{""stimulus"":""img/green_wl/9.jpg"",""time"":465},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","18","34376","0.0-5.0-1.7","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","339","","","","choice","","img/green_wl/choose11.jpg","1","218","green","0.5","0.5","0.5","l","",""
"animation","19","34987","0.0-5.0-2.7","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":128},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":259},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":359},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":462},{""stimulus"":""img/green_ll/10.jpg"",""time"":516},{""stimulus"":""img/green_ll/11.jpg"",""time"":566}]","[]"
"image-keyboard-response","20","35576","0.0-5.0-1.8","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","587","","","","choice","","img/green_ll/choose11.jpg","1","217","green","0.5","0.5","0.5","w","",""
"animation","21","36185","0.0-5.0-2.8","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":360},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","22","36996","0.0-5.0-1.9","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","808","","","","choice","","img/green_wl/choose11.jpg","1","216","green","0.5","0.5","0.5","w","",""
"animation","23","37617","0.0-5.0-2.9","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","","","","","","","","","216","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":172},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":255},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":421},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":522},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","24","37966","0.0-5.0-1.10","602b3ed14ae791260d6d12c5","bdp_lott","Wed Mar 29 2023 21:04:15 GMT-0400 (Eastern Daylight Time)","222796","green","red","","346","","","","choice","","img/green_wl/choose11.jpg","1","215","green","0.5","0.5","0.5","w","",""
