"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","6503","0.0-1.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","[{""page_index"":0,""viewing_time"":6499}]","6499","","","","","","","","","","","","","","",""
"","","","","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","fullscreenenter","2","11424","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","12391","0.0-2.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","70130","0.0-4.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","[{""page_index"":0,""viewing_time"":57736}]","57736","","","","","","","","","","","","","","",""
"image-keyboard-response","4","72721","0.0-5.0-1.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","2588","","","","choice","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","l","",""
"animation","5","73323","0.0-5.0-2.0","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","6","76507","0.0-5.0-1.1","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","3183","","","","choice","","img/red_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","7","77109","0.0-5.0-2.1","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","80009","0.0-5.0-1.2","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","2899","","","","choice","","img/green_ll/choose11.jpg","1","223","green","0.5","0.5","0.5","l","",""
"animation","9","80610","0.0-5.0-2.2","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","10","81798","0.0-5.0-1.3","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1187","","","","choice","","img/green_ll/choose11.jpg","2","222","red","0.5","0.5","0.5","l","",""
"animation","11","82400","0.0-5.0-2.3","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":200},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","12","84145","0.0-5.0-1.4","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1744","","","","choice","","img/red_ll/choose11.jpg","2","221","red","0.5","0.5","0.5","w","",""
"animation","13","84745","0.0-5.0-2.4","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","14","86852","0.0-5.0-1.5","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","2106","","","","choice","","img/red_lw/choose11.jpg","2","220","red","0.5","0.5","0.5","l","",""
"animation","15","87453","0.0-5.0-2.5","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","220","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","16","88721","0.0-5.0-1.6","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1267","","","","choice","","img/red_ll/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"animation","17","89322","0.0-5.0-2.6","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","18","91049","0.0-5.0-1.7","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1725","","","","choice","","img/green_wl/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"animation","19","91650","0.0-5.0-2.7","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":250},{""stimulus"":""img/red_wl/6.jpg"",""time"":303},{""stimulus"":""img/red_wl/7.jpg"",""time"":352},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","20","92409","0.0-5.0-1.8","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","758","","","","choice","","img/red_wl/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","21","93010","0.0-5.0-2.8","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","22","94089","0.0-5.0-1.9","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1079","","","","choice","","img/green_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","w","",""
"animation","23","94691","0.0-5.0-2.9","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":503},{""stimulus"":""img/red_lw/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","24","96176","0.0-5.0-1.10","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","1483","","","","choice","","img/red_lw/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","25","96778","0.0-5.0-2.10","63d73bfc8765da5b8a06f465","bdp_lott","Tue Mar 28 2023 19:42:55 GMT-0400 (Eastern Daylight Time)","372440","red","green","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
