"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","","","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","instructions","1","4930","0.0-1.0","[{""page_index"":0,""viewing_time"":4928}]","4928","","","","","","","","","","",""
"fullscreenexit","2","9604","fullscreenexit","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","","","","","","","","","","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","fullscreen","2","10391","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","3","12906","0.0-3.0-0.0","","2513","","","32","","","","","","","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","instructions","4","41360","0.0-4.0","[{""page_index"":0,""viewing_time"":28193}]","28193","","","","","","","","","","",""
"","","","choice","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","5","43832","0.0-5.0-1.0","","2470","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","animation","6","44582","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":62},{""stimulus"":""img/green_ll/2.jpg"",""time"":123},{""stimulus"":""img/green_ll/3.jpg"",""time"":186},{""stimulus"":""img/green_ll/4.jpg"",""time"":249},{""stimulus"":""img/green_ll/5.jpg"",""time"":311},{""stimulus"":""img/green_ll/6.jpg"",""time"":374},{""stimulus"":""img/green_ll/7.jpg"",""time"":437},{""stimulus"":""img/green_ll/8.jpg"",""time"":500},{""stimulus"":""img/green_ll/9.jpg"",""time"":562},{""stimulus"":""img/green_ll/10.jpg"",""time"":626},{""stimulus"":""img/green_ll/11.jpg"",""time"":688}]","[]"
"","","","choice","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","7","45712","0.0-5.0-1.1","","1130","","img/green_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","animation","8","46456","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":117},{""stimulus"":""img/green_wl/3.jpg"",""time"":180},{""stimulus"":""img/green_wl/4.jpg"",""time"":243},{""stimulus"":""img/green_wl/5.jpg"",""time"":306},{""stimulus"":""img/green_wl/6.jpg"",""time"":369},{""stimulus"":""img/green_wl/7.jpg"",""time"":430},{""stimulus"":""img/green_wl/8.jpg"",""time"":493},{""stimulus"":""img/green_wl/9.jpg"",""time"":554},{""stimulus"":""img/green_wl/10.jpg"",""time"":617},{""stimulus"":""img/green_wl/11.jpg"",""time"":680}]","[]"
"","","","choice","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","9","48113","0.0-5.0-1.2","","1657","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","animation","10","48855","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":118},{""stimulus"":""img/green_wl/3.jpg"",""time"":181},{""stimulus"":""img/green_wl/4.jpg"",""time"":242},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":367},{""stimulus"":""img/green_wl/7.jpg"",""time"":430},{""stimulus"":""img/green_wl/8.jpg"",""time"":493},{""stimulus"":""img/green_wl/9.jpg"",""time"":554},{""stimulus"":""img/green_wl/10.jpg"",""time"":618},{""stimulus"":""img/green_wl/11.jpg"",""time"":679}]","[]"
"","","","choice","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","11","49580","0.0-5.0-1.3","","725","","img/green_wl/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"","","","","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","animation","12","50321","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":117},{""stimulus"":""img/green_wl/3.jpg"",""time"":179},{""stimulus"":""img/green_wl/4.jpg"",""time"":240},{""stimulus"":""img/green_wl/5.jpg"",""time"":304},{""stimulus"":""img/green_wl/6.jpg"",""time"":367},{""stimulus"":""img/green_wl/7.jpg"",""time"":430},{""stimulus"":""img/green_wl/8.jpg"",""time"":491},{""stimulus"":""img/green_wl/9.jpg"",""time"":554},{""stimulus"":""img/green_wl/10.jpg"",""time"":616},{""stimulus"":""img/green_wl/11.jpg"",""time"":678}]","[]"
"","","","choice","5f5834134283933a1c3b42d0","bdp_lott","Mon Mar 27 2023 15:28:46 GMT-0400 (Eastern Daylight Time)","301154","red","green","image-keyboard-response","13","50806","0.0-5.0-1.4","","485","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
