"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","3091","0.0-1.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","[{""page_index"":0,""viewing_time"":3086}]","3086","","","","","","","","","","","","","","",""
"","","","","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","","fullscreenenter","2","7381","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","8323","0.0-2.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","42657","0.0-4.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","[{""page_index"":0,""viewing_time"":34333}]","34333","","","","","","","","","","","","","","",""
"image-keyboard-response","4","48279","0.0-5.0-1.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","5619","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","48882","0.0-5.0-2.0","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":460},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","50318","0.0-5.0-1.1","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","1435","","","","choice","","img/green_wl/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","7","50924","0.0-5.0-2.1","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":105},{""stimulus"":""img/red_ww/3.jpg"",""time"":155},{""stimulus"":""img/red_ww/4.jpg"",""time"":203},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":320},{""stimulus"":""img/red_ww/7.jpg"",""time"":352},{""stimulus"":""img/red_ww/8.jpg"",""time"":404},{""stimulus"":""img/red_ww/9.jpg"",""time"":455},{""stimulus"":""img/red_ww/10.jpg"",""time"":505},{""stimulus"":""img/red_ww/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","8","52599","0.0-5.0-1.2","62fd76d3f0824c29d4b1e6bd","bdp_lott","Mon Mar 27 2023 16:06:19 GMT-0400 (Eastern Daylight Time)","246120","green","red","","1674","","","","choice","","img/red_ww/choose11.jpg","1","223","green","0.5","0.5","0.5","w","",""
