"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","5265","0.0-1.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","[{""page_index"":0,""viewing_time"":5258}]","5259","","","","","","","","","","","","","","",""
"","","","","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","","fullscreenenter","2","9268","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","10259","0.0-2.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","82204","0.0-4.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","[{""page_index"":0,""viewing_time"":71942}]","71942","","","","","","","","","","","","","","",""
"image-keyboard-response","4","84115","0.0-5.0-1.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","1906","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","84731","0.0-5.0-2.0","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":415},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","87282","0.0-5.0-1.1","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","2549","","","","choice","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","7","87885","0.0-5.0-2.1","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","8","89595","0.0-5.0-1.2","63f796a016e377d12cff50f1","bdp_lott","Sat Mar 25 2023 19:14:28 GMT-0500 (Central Daylight Time)","417662","red","green","","1709","","","","choice","","img/green_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
