"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","instructions","1","3876","0.0-1.0","[{""page_index"":0,""viewing_time"":3870}]","3871","","","","","","","","","","",""
"fullscreenexit","2","7245","fullscreenexit","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","","","","","","","","","","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","fullscreen","2","8041","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","image-keyboard-response","3","11143","0.0-3.0-0.0","","3099","","","32","","","","","","","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","instructions","4","41777","0.0-4.0","[{""page_index"":0,""viewing_time"":30378}]","30378","","","","","","","","","","",""
"","","","choice","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","image-keyboard-response","5","42686","0.0-5.0-1.0","","906","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","animation","6","43400","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":122},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":232},{""stimulus"":""img/green_wl/5.jpg"",""time"":293},{""stimulus"":""img/green_wl/6.jpg"",""time"":355},{""stimulus"":""img/green_wl/7.jpg"",""time"":405},{""stimulus"":""img/green_wl/8.jpg"",""time"":467},{""stimulus"":""img/green_wl/9.jpg"",""time"":529},{""stimulus"":""img/green_wl/10.jpg"",""time"":592},{""stimulus"":""img/green_wl/11.jpg"",""time"":656}]","[]"
"","","","choice","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","image-keyboard-response","7","50998","0.0-5.0-1.1","","7596","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","w","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","animation","8","51693","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":115},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":238},{""stimulus"":""img/green_wl/5.jpg"",""time"":287},{""stimulus"":""img/green_wl/6.jpg"",""time"":351},{""stimulus"":""img/green_wl/7.jpg"",""time"":408},{""stimulus"":""img/green_wl/8.jpg"",""time"":468},{""stimulus"":""img/green_wl/9.jpg"",""time"":526},{""stimulus"":""img/green_wl/10.jpg"",""time"":587},{""stimulus"":""img/green_wl/11.jpg"",""time"":644}]","[]"
"","","","choice","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","image-keyboard-response","9","52979","0.0-5.0-1.2","","1283","","img/green_wl/choose11.jpg","1","223","green","0.5","0.5","0.5","l","",""
"","","","","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","animation","10","53672","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":61},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":172},{""stimulus"":""img/green_ll/4.jpg"",""time"":236},{""stimulus"":""img/green_ll/5.jpg"",""time"":289},{""stimulus"":""img/green_ll/6.jpg"",""time"":346},{""stimulus"":""img/green_ll/7.jpg"",""time"":406},{""stimulus"":""img/green_ll/8.jpg"",""time"":456},{""stimulus"":""img/green_ll/9.jpg"",""time"":516},{""stimulus"":""img/green_ll/10.jpg"",""time"":572},{""stimulus"":""img/green_ll/11.jpg"",""time"":631}]","[]"
"","","","choice","63f969ceb2a0b028aa612b33","bdp_lott","Sat Mar 25 2023 20:16:55 GMT-0400 (Eastern Daylight Time)","338663","red","green","image-keyboard-response","11","56165","0.0-5.0-1.3","","2492","","img/green_ll/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
