"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","3623","0.0-1.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","[{""page_index"":0,""viewing_time"":3621}]","3621","","","","","","","","","","","","","","",""
"","","","","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","","fullscreenenter","2","7342","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","8333","0.0-2.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","24823","0.0-4.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","[{""page_index"":0,""viewing_time"":16489}]","16489","","","","","","","","","","","","","","",""
"image-keyboard-response","4","30583","0.0-5.0-1.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","5760","","","","choice","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","l","",""
"animation","5","31184","0.0-5.0-2.0","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","6","32919","0.0-5.0-1.1","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","1735","","","","choice","","img/red_ll/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","7","33520","0.0-5.0-2.1","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":150},{""stimulus"":""img/green_ll/4.jpg"",""time"":200},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":400},{""stimulus"":""img/green_ll/9.jpg"",""time"":450},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","38711","0.0-5.0-1.2","63d40e3588ba6ef2a3ce7c37","bdp_lott","Mon Mar 27 2023 09:16:33 GMT-0700 (Pacific Daylight Time)","237352","green","red","","5191","","","","choice","","img/green_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
