"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"focus","0","0","focusevent","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","pavlovia","0","9","0.0-0.0","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","instructions","1","2704","0.0-1.0","[{""page_index"":0,""viewing_time"":2695}]","2695","","","","","","","","","","",""
"fullscreenexit","2","4148","fullscreenexit","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","","","","","","","","","","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","fullscreen","2","4934","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","3","7031","0.0-3.0-0.0","","2093","","","32","","","","","","","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","instructions","4","25301","0.0-4.0","[{""page_index"":0,""viewing_time"":18018}]","18019","","","","","","","","","","",""
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","5","28098","0.0-5.0-1.0","","2796","","img/red_ll/initchoose11.jpg","2","225","red","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","6","28708","0.0-5.0-2.0","","","","","","225","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":254},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":558}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","7","30506","0.0-5.0-1.1","","1797","","img/red_lw/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","8","31116","0.0-5.0-2.1","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":154},{""stimulus"":""img/red_lw/4.jpg"",""time"":205},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":458},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":559}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","9","32269","0.0-5.0-1.2","","1152","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","l","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","10","32883","0.0-5.0-2.2","","","","","","223","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":255},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","11","34249","0.0-5.0-1.3","","1364","","img/red_ll/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","12","34863","0.0-5.0-2.3","","","","","","222","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","13","36103","0.0-5.0-1.4","","1239","","img/green_wl/choose11.jpg","1","221","green","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","14","36713","0.0-5.0-2.4","","","","","","221","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","15","37675","0.0-5.0-1.5","","961","","img/green_wl/choose11.jpg","1","220","green","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","16","38289","0.0-5.0-2.5","","","","","","220","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","17","39176","0.0-5.0-1.6","","887","","img/green_wl/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","18","39790","0.0-5.0-2.6","","","","","","219","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":257},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":359},{""stimulus"":""img/green_wl/8.jpg"",""time"":412},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":563}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","19","40574","0.0-5.0-1.7","","782","","img/green_wl/choose11.jpg","1","218","green","0.5","0.5","0.5","l","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","20","41187","0.0-5.0-2.7","","","","","","218","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","21","42450","0.0-5.0-1.8","","1263","","img/green_ll/choose11.jpg","2","217","red","0.5","0.5","0.5","l","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","22","43057","0.0-5.0-2.8","","","","","","217","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":154},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":556}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","23","44459","0.0-5.0-1.9","","1400","","img/red_ll/choose11.jpg","1","216","green","0.5","0.5","0.5","l","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","24","45071","0.0-5.0-2.9","","","","","","216","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":507},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","25","46108","0.0-5.0-1.10","","1036","","img/green_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"","","","","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","animation","26","46715","0.0-5.0-2.10","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":405},{""stimulus"":""img/red_lw/9.jpg"",""time"":456},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":557}]","[]"
"","","","choice","63d43dc4b4b7a0e426a381cd","bdp_lott","Sun Mar 26 2023 17:11:14 GMT-0700 (Pacific Daylight Time)","299117","green","red","image-keyboard-response","27","47612","0.0-5.0-1.11","","896","","img/red_lw/choose11.jpg","2","214","red","0.5","0.5","0.5","w","",""
