"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","","","","","","","",""
"instructions","1","37450","0.0-1.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","[{""page_index"":0,""viewing_time"":37448}]","37448","","","","","","","","","","","","","","",""
"","","","","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","fullscreenenter","2","43834","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","44832","0.0-2.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","true","","","","","","","","","",""
"instructions","3","61761","0.0-4.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","[{""page_index"":0,""viewing_time"":16929}]","16929","","","","","","","","","","","","","","",""
"image-keyboard-response","4","62668","0.0-5.0-1.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","906","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","w","",""
"animation","5","63269","0.0-5.0-2.0","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":150},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":250},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":350},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":450},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","6","64863","0.0-5.0-1.1","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","1594","","","","choice","","img/green_wl/choose11.jpg","1","224","green","0.5","0.5","0.5","l","",""
"animation","7","65464","0.0-5.0-2.1","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","224","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","66170","0.0-5.0-1.2","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","706","","","","choice","","img/green_ll/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","66772","0.0-5.0-2.2","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":200},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":300},{""stimulus"":""img/red_lw/7.jpg"",""time"":350},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","10","67615","0.0-5.0-1.3","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","843","","","","choice","","img/red_lw/choose11.jpg","2","222","red","0.5","0.5","0.5","w","",""
"animation","11","68216","0.0-5.0-2.3","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","222","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":402},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","12","68742","0.0-5.0-1.4","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","526","","","","choice","","img/red_lw/choose11.jpg","2","221","red","0.5","0.5","0.5","l","",""
"animation","13","69343","0.0-5.0-2.4","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","221","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","14","70357","0.0-5.0-1.5","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","1014","","","","choice","","img/red_ll/choose11.jpg","1","220","green","0.5","0.5","0.5","l","",""
"animation","15","70958","0.0-5.0-2.5","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","220","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","16","71351","0.0-5.0-1.6","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","393","","","","choice","","img/green_ll/choose11.jpg","1","219","green","0.5","0.5","0.5","w","",""
"animation","17","71953","0.0-5.0-2.6","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","219","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":200},{""stimulus"":""img/green_wl/5.jpg"",""time"":250},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":350},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","18","72573","0.0-5.0-1.7","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","620","","","","choice","","img/green_wl/choose11.jpg","2","218","red","0.5","0.5","0.5","l","",""
"animation","19","73174","0.0-5.0-2.7","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","218","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":202},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":350},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":451},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","20","73823","0.0-5.0-1.8","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","649","","","","choice","","img/red_wl/choose11.jpg","1","217","green","0.5","0.5","0.5","l","",""
"animation","21","74424","0.0-5.0-2.8","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","217","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":101},{""stimulus"":""img/green_ll/3.jpg"",""time"":151},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","22","74983","0.0-5.0-1.9","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","559","","","","choice","","img/green_ll/choose11.jpg","2","216","red","0.5","0.5","0.5","l","",""
"animation","23","75585","0.0-5.0-2.9","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","216","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":101},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":251},{""stimulus"":""img/red_ll/6.jpg"",""time"":300},{""stimulus"":""img/red_ll/7.jpg"",""time"":351},{""stimulus"":""img/red_ll/8.jpg"",""time"":402},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","24","76009","0.0-5.0-1.10","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","424","","","","choice","","img/red_ll/choose11.jpg","2","215","red","0.5","0.5","0.5","w","",""
"animation","25","76610","0.0-5.0-2.10","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","215","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":151},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","26","77753","0.0-5.0-1.11","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","1143","","","","choice","","img/red_lw/choose11.jpg","1","214","green","0.5","0.5","0.5","l","",""
"animation","27","78354","0.0-5.0-2.11","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","214","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":401},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":501},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","28","78714","0.0-5.0-1.12","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","360","","","","choice","","img/green_lw/choose11.jpg","1","213","green","0.5","0.5","0.5","w","",""
"animation","29","79316","0.0-5.0-2.12","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","213","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":102},{""stimulus"":""img/green_ww/3.jpg"",""time"":151},{""stimulus"":""img/green_ww/4.jpg"",""time"":202},{""stimulus"":""img/green_ww/5.jpg"",""time"":250},{""stimulus"":""img/green_ww/6.jpg"",""time"":301},{""stimulus"":""img/green_ww/7.jpg"",""time"":351},{""stimulus"":""img/green_ww/8.jpg"",""time"":401},{""stimulus"":""img/green_ww/9.jpg"",""time"":451},{""stimulus"":""img/green_ww/10.jpg"",""time"":500},{""stimulus"":""img/green_ww/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","30","80963","0.0-5.0-1.13","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","1647","","","","choice","","img/green_ww/choose11.jpg","2","212","red","0.5","0.5","0.5","w","",""
"animation","31","81564","0.0-5.0-2.13","63e5c56c4ddeee504b9fa17f","bdp_lott","Sun Apr 02 2023 05:08:38 GMT-0700 (Pacific Daylight Time)","276158","green","red","","","","","","","","","","212","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":101},{""stimulus"":""img/red_ww/3.jpg"",""time"":151},{""stimulus"":""img/red_ww/4.jpg"",""time"":201},{""stimulus"":""img/red_ww/5.jpg"",""time"":251},{""stimulus"":""img/red_ww/6.jpg"",""time"":301},{""stimulus"":""img/red_ww/7.jpg"",""time"":352},{""stimulus"":""img/red_ww/8.jpg"",""time"":401},{""stimulus"":""img/red_ww/9.jpg"",""time"":451},{""stimulus"":""img/red_ww/10.jpg"",""time"":501},{""stimulus"":""img/red_ww/11.jpg"",""time"":551}]","[]"
