"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","","","","","","","","","","","","","","",""
"instructions","1","4144","0.0-1.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","[{""page_index"":0,""viewing_time"":4140}]","4140","","","","","","","","","","","","","","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","fullscreenenter","2","7069","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","8016","0.0-2.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","","","","","true","","","","","","","","","",""
"instructions","3","39882","0.0-4.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","[{""page_index"":0,""viewing_time"":31865}]","31865","","","","","","","","","","","","","","",""
"image-keyboard-response","4","41773","0.0-5.0-1.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","1889","","","","choice","","img/red_ll/initchoose11.jpg","1","225","green","0.5","0.5","0.5","l","",""
"animation","5","42376","0.0-5.0-2.0","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","","","","","","","","225","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","6","44658","0.0-5.0-1.1","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","2280","","","","choice","","img/green_ll/choose11.jpg","2","224","red","0.5","0.5","0.5","w","",""
"animation","7","45260","0.0-5.0-2.1","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","","","","","","","","224","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":152},{""stimulus"":""img/red_lw/4.jpg"",""time"":203},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":301},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":452},{""stimulus"":""img/red_lw/10.jpg"",""time"":502},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","8","46793","0.0-5.0-1.2","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","1532","","","","choice","","img/red_lw/choose11.jpg","2","223","red","0.5","0.5","0.5","w","",""
"animation","9","47395","0.0-5.0-2.2","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","","","","","","","","","223","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":101},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":201},{""stimulus"":""img/red_lw/5.jpg"",""time"":251},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":351},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","10","49493","0.0-5.0-1.3","63d7d7b654e057b287d2bd9b","bdp_lott","Wed Mar 29 2023 23:22:34 GMT-0400 (Eastern Daylight Time)","253568","red","green","","2098","","","","choice","","img/red_lw/choose11.jpg","1","222","green","0.5","0.5","0.5","w","",""
