PROLIFIC_PID,totalTime,rat_mean,rat_std,rat_r1r2_corr_r,rat_r1r2_corr_p,frat_r1r2_corr_r,frat_r1r2_corr_p,subjLR,subjNLL,subjLRTp,qa:rat_%rt<300,qa:rat_%rt>10000,qa:rat_%Conseqs,qa:rat_instruxDur,qa:rat_blurEv,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:dec_blurEv,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur
631bc422eec20143118ad66b,623.131,6.316666666666666,2.3397208776498823,0.3903660002865512,0.03294857500269884,0.5445247005394181,0.06717073689318957,0.08181726141001658,203.17468210966686,1.661799822092388e-05,0.0,0.0,0.18333333333333332,21.99,0.0,0.48484848484848486,0.0,0.44696969696969696,135.32,1.0,0.0,0.0,0.3333333333333333,8.66
58016c9f551314000145af58,787.676,4.816666666666666,0.8334463200240203,0.7516773990357879,1.6845778022336029e-06,0.7448044896552724,0.005449934450351424,0.06591995243180657,207.06117613149195,0.001031999501546176,0.0,0.0,0.36666666666666664,20.34,0.0,0.07575757575757576,0.0,0.2727272727272727,174.71,0.0,0.0,0.0,0.08333333333333333,4.06
63d1c10210ce566ce71616e8,576.004,1.8833333333333333,1.354110711577543,0.2738591217106548,0.1430803014961939,0.07363139133579087,0.8201012433956852,0.021086078336092683,211.2958240797947,0.12937727037283886,0.0,0.0,0.4166666666666667,8.19,0.0,0.5984848484848485,0.0,0.3181818181818182,165.31,0.0,0.0,0.0,0.4166666666666667,14.54
5e55e83cc65ccb5ed547cb04,849.288,3.933333333333333,2.3783391631853603,0.5525170204742224,0.0015453460148688988,0.13908049045495824,0.6664068421034149,0.08544892859073262,209.19546158016365,0.010783289586599359,0.0,0.0,0.2,14.41,0.0,0.015151515151515152,0.0,0.11363636363636363,167.73,0.0,0.0,0.0,0.0,31.9
63e5b3e89a3823139cb9d35e,657.417,5.133333333333334,2.235815300175123,0.38447677589717,0.03592418037184568,0.6118614236494304,0.03447998081091409,0.020406460933459044,211.82067353779738,0.26350247945795147,0.0,0.0,0.15,40.25,0.0,0.4015151515151515,0.0,0.2803030303030303,134.87,0.0,0.0,0.0,0.25,42.93
6400ea4cec0b310140841b2d,574.005,3.6,2.2639398686390853,0.8485481047475264,3.160934644271203e-09,0.9504285966322146,2.168618322822135e-06,0.04501570123789245,209.6871751334201,0.018829744330722806,0.0,0.0,0.13333333333333333,7.7,0.0,0.3333333333333333,0.0,0.15151515151515152,56.87,0.0,0.0,0.0,0.08333333333333333,4.16
6352b3c968388ef86f3556db,633.379,5.166666666666667,2.0433162366451887,0.6817280529627138,3.3514927991046214e-05,0.5457878825534308,0.066412324452906,0.143696638321588,188.1421787295031,3.1271083043599497e-12,0.0,0.0,0.06666666666666667,20.61,0.0,0.10606060606060606,0.0,0.23484848484848486,71.35,0.0,0.0,0.0,0.25,16.27
63dc7b5bf451a34177b66c66,1163.551,4.683333333333334,1.545816296523902,-0.41099323460655823,0.024058397403459813,-0.5240974256643346,0.08027662528612732,0.1278308083776227,194.50435297743502,2.095393776157599e-09,0.0,0.03333333333333333,0.13333333333333333,74.46,0.0,0.09090909090909091,0.0,0.22727272727272727,285.04,0.0,0.0,0.08333333333333333,0.08333333333333333,32.34
63d881ab484805569b553bd8,585.3,3.7666666666666666,2.036669486900134,0.5786407277758675,0.0008089203583340718,0.5968906638081337,0.040461682906597046,4.5397868702434395e-05,212.44717153623623,1.0,0.0,0.0,0.3,11.08,0.0,0.09090909090909091,0.0,0.022727272727272728,66.1,0.0,0.0,0.0,0.25,8.12
63d43dc4b4b7a0e426a381cd,718.52,5.633333333333334,1.5290039592311828,0.5889326939891582,0.0006174212686370816,0.8874985629701009,0.00011717109677631212,0.06403156257972407,208.44021624216697,0.004648952736755529,0.0,0.0,0.35,8.24,0.0,0.015151515151515152,0.0,0.5909090909090909,97.42,0.0,0.0,0.0,0.08333333333333333,8.92
5e7abb2c6c89e4000a180b4a,830.858,4.716666666666667,1.6883616235129881,0.794124879055131,1.6250321461737086e-07,0.2578483140393151,0.41844193931110907,0.369125013007952,166.67010171295362,1.0873059985594516e-21,0.0,0.0,0.11666666666666667,25.13,0.0,0.0,0.0,0.6363636363636364,109.7,0.0,0.0,0.0,0.0,27.36
63d42c21dc6f4d60e34cc337,602.312,4.216666666666667,2.278057949789441,0.5987845617147767,0.00047265632114580706,0.7637174416227143,0.003839424550995059,4.5397868702434476e-05,212.45288876790485,1.0,0.0,0.0,0.11666666666666667,11.29,0.0,0.29545454545454547,0.0,0.13636363636363635,68.15,0.0,0.0,0.0,0.08333333333333333,5.58
62f6bc18e456bdf4bc90dd7b,829.322,4.383333333333334,2.1160537837728057,0.5807761692422942,0.0007653867388138288,0.9058414916072398,4.967593511779448e-05,0.040212615095565354,211.81925172645063,0.2629601848654265,0.0,0.08333333333333333,0.18333333333333332,5.65,0.0,0.3333333333333333,0.045454545454545456,0.4621212121212121,65.48,0.0,0.0,0.0,0.16666666666666666,13.59
632aaef27780d596dc7e0a9f,,,,,,,,,,,,,,,,,,,,,,,,
63d6873b65a6170d64a652f6,490.148,4.616666666666666,1.1213137976357739,0.3133197987954037,0.09180433204176788,0.5765196684585955,0.0497371227427325,0.01656988698527654,212.19763658015026,0.4811146140274183,0.0,0.0,0.2,8.34,0.0,0.3712121212121212,0.0,0.4318181818181818,62.88,0.0,0.0,0.0,0.16666666666666666,4.25
633fa968afc8d3d2c0d8745c,486.63,5.45,0.9283665260982119,,,0.45427895012744285,0.13791794046869996,0.00026355340668847877,212.44567264731884,0.9870466001652533,0.75,0.0,0.9333333333333333,18.46,0.0,0.48484848484848486,0.007575757575757576,0.44696969696969696,12.08,0.0,0.75,0.0,0.4166666666666667,22.64
5c3161130cfe9a00012f71ff,629.672,4.8,2.097617696340303,0.292838086090094,0.11631327524965263,0.29081790372161304,0.3591209803923028,4.5397868702434395e-05,212.45665366511003,1.0,0.0,0.016666666666666666,0.03333333333333333,40.95,0.0,0.5833333333333334,0.0,0.4090909090909091,102.28,0.0,0.0,0.0,0.25,7.29
5f1f3581b5cf3e103cc545c9,1031.882,3.95,1.5118178528972936,0.617593159436439,0.0002768505246033646,0.48636135580559103,0.10886409701230057,0.08018903703255037,199.86369969812242,5.265028300445824e-07,0.0,0.0,0.13333333333333333,43.33,0.0,0.0,0.0,0.17424242424242425,264.75,0.0,0.0,0.0,0.08333333333333333,16.85
63d42387aba51e699ab9ce5c,640.219,4.05,1.943481063470338,-0.01907191853985194,0.92031942183824,0.49430491540909277,0.10235672578681511,0.014179535688812486,212.17778981035795,0.46408300384308687,0.0,0.0,0.08333333333333333,10.68,2.0,0.4318181818181818,0.007575757575757576,0.11363636363636363,65.07,0.0,0.0,0.0,0.4166666666666667,8.88
5fa935b3d330fa0429da624a,629.818,3.75,2.071804257490541,0.7499000732791516,1.8390782904717996e-06,0.5947618842394494,0.0413683510900966,0.12622128841436736,190.65134274437662,4.051256179883327e-11,0.0,0.0,0.13333333333333333,48.18,1.0,0.030303030303030304,0.0,0.20454545454545456,53.46,0.0,0.0,0.0,0.08333333333333333,21.93
63d97863bc1e08294519edd8,529.461,4.916666666666667,2.085394460646996,0.8246610189873641,2.101258625800485e-08,0.15243140767425395,0.636256996486774,0.013351662391856459,212.1112151646432,0.4133381473729423,0.0,0.0,0.08333333333333333,6.31,0.0,0.2803030303030303,0.0,0.6742424242424242,78.72,0.0,0.0,0.0,0.16666666666666666,13.91
60fefd59226b2b1d87bc36db,776.367,1.0333333333333334,0.2581988897471614,,,,,0.027880390476917916,211.22782717700437,0.11858169283848492,0.06666666666666667,0.016666666666666666,0.95,13.69,0.0,0.19696969696969696,0.022727272727272728,0.5,105.48,0.0,0.08333333333333333,0.0,0.9166666666666666,65.98
5f5691fb24d1090e6bcdf1ec,533.771,3.55,1.048404760754586,0.46133283899825794,0.010287323058932415,0.6497768890146263,0.022190878688890532,0.1343229305946008,195.61949792532366,6.58863128231978e-09,0.0,0.0,0.35,6.48,1.0,0.30303030303030304,0.0,0.3106060606060606,65.52,0.0,0.0,0.0,0.25,5.4
5d5606cd4171ec00182e2b15,389.871,3.25,0.5407151573203143,0.22688862188371664,0.2279267968596655,,,0.10985469705891437,201.7746239084837,3.841483873872266e-06,0.0,0.0,0.75,3.28,0.0,0.6893939393939394,0.0,0.8636363636363636,47.87,0.0,0.0,0.0,0.9166666666666666,8.25
6162341a644c08d5cca4b7bb,523.927,3.183333333333333,1.0968625003311805,0.4253930554067385,0.019101989284054162,-0.08092122924533446,0.8025864057058026,0.24710633443736293,199.33572266899714,3.046251236651314e-07,0.0,0.0,0.23333333333333334,17.78,0.0,0.06060606060606061,0.0,0.2727272727272727,51.19,0.0,0.0,0.0,0.25,7.42
6400de8f305c51d03c2a9a0e,816.815,5.4,1.3802480739934808,0.49367408507526145,0.005564316816566636,0.07897471897389846,0.8072553386155871,0.18501652500101043,197.44450945223775,4.314696219685574e-08,0.0,0.0,0.016666666666666666,26.24,0.0,0.09090909090909091,0.0,0.19696969696969696,143.88,0.0,0.0,0.0,0.08333333333333333,11.4
5b184f9768a5ed0001734190,736.278,4.416666666666667,1.5103222988248846,0.5745300136863962,0.0008988646354134549,0.44680252651827146,0.14534234386429395,0.19874861354652712,194.0531804543603,1.318844314761866e-09,0.0,0.0,0.15,21.22,0.0,0.022727272727272728,0.0,0.2878787878787879,122.82,0.0,0.0,0.0,0.3333333333333333,22.2
56b8de29e1d0a200051517f8,763.058,4.566666666666666,0.8899946041860172,0.8136647524234173,4.5798251278808824e-08,0.40290331480527813,0.1940797556271193,0.1555111310258506,198.866269281124,1.8738398936589922e-07,0.0,0.0,0.31666666666666665,32.85,0.0,0.045454545454545456,0.0,0.5454545454545454,162.0,0.0,0.0,0.0,0.16666666666666666,19.72
63fba157c9ebcb0ba6397872,709.488,5.35,2.4689598441174385,0.6511003088525054,9.762082500503121e-05,0.15927821500461595,0.6209861007087403,0.07944831243246998,205.8131814230996,0.0002703719709605442,0.0,0.0,0.13333333333333333,8.31,0.0,0.03787878787878788,0.0,0.29545454545454547,67.76,0.0,0.0,0.0,0.25,16.76
63e802622f8052bd67d6c5f0,674.558,5.6,2.82362911090182,-0.5114739263443429,0.0038668122336611693,-0.03212877315609994,0.9210418195244393,4.5397868702434395e-05,212.44662597128743,1.0,0.0,0.0,0.3,26.26,0.0,0.14393939393939395,0.0,0.42424242424242425,105.74,0.0,0.0,0.0,0.4166666666666667,17.66
63d413840c9c512ac3dfc533,638.082,4.15,1.5162956645631087,-0.19410337229629296,0.30404876962235916,0.15836480797682453,0.6230155754666101,0.16394050408126581,193.30500892788328,6.123762667789018e-10,0.016666666666666666,0.0,0.21666666666666667,11.04,1.0,0.007575757575757576,0.0,0.3181818181818182,80.82,0.0,0.08333333333333333,0.0,0.0,11.57
63ed15bed4665c62d9e6dbb2,411.824,2.3833333333333333,1.9053151940559778,0.47850808806769546,0.0074765168167419726,0.9162136184012859,2.8215327719581432e-05,0.028591002190843894,211.48795845424058,0.16633235336469554,0.0,0.0,0.4,3.82,0.0,0.8106060606060606,0.0,0.5757575757575758,29.82,0.0,0.0,0.0,0.3333333333333333,3.23
63e1f5009f56fcb831963f19,906.39,6.25,1.1442561050299471,0.30138032294060624,0.1055609874249736,0.1535963434938927,0.633649367929458,4.5397868702434395e-05,212.4490323529314,1.0,0.0,0.0,0.2833333333333333,30.02,0.0,0.23484848484848486,0.007575757575757576,0.1893939393939394,265.12,0.0,0.0,0.0,0.25,25.02
5c4e31b37065de00011f795d,1593.979,4.566666666666666,1.807392228230128,0.6217335110735461,0.00024496669166787,0.7488989887350418,0.0050645791061043055,0.1760404929089108,200.46456397987893,9.82314161994619e-07,0.0,0.0,0.25,39.76,0.0,0.0,0.07575757575757576,0.6742424242424242,160.7,0.0,0.0,0.0,0.08333333333333333,37.06
572041d6fd3a5200093c1295,505.798,5.266666666666667,2.4965512936012195,0.3488377084108927,0.05885000755202081,0.13778868609875783,0.6693491116866026,0.05187543990416731,210.28985745541388,0.0378468029537136,0.0,0.0,0.16666666666666666,14.91,0.0,0.4090909090909091,0.0,0.49242424242424243,71.62,0.0,0.0,0.0,0.5,12.59
63d41088860131e49a85cfac,687.954,6.166666666666667,1.250988309862418,0.13554447568661293,0.47512337392704607,0.46143631530559404,0.1310445160672922,0.03844598307955357,210.49385604831983,0.04817424668968712,0.0,0.0,0.1,20.66,0.0,0.0,0.0,0.06060606060606061,267.05,1.0,0.0,0.0,0.08333333333333333,5.84
6400e1e1c539ed3882af8d8f,1088.212,5.383333333333334,0.5237306419436758,0.8214141401212167,2.6592970049038687e-08,0.6295412064573487,0.02826388194757377,0.21521973285708298,193.27672970334726,5.948824389842753e-10,0.0,0.0,0.5833333333333334,17.65,0.0,0.0,0.0,0.4166666666666667,160.76,0.0,0.0,0.0,0.4166666666666667,88.53
63f2e107c4d0bc684b99d2c6,686.409,3.7333333333333334,1.8582538428946593,0.3375581629574942,0.06810875431785511,0.7887638393343204,0.002294798002687508,0.01402534947212908,212.2068928869736,0.4894100170224791,0.0,0.0,0.5,17.18,0.0,0.3787878787878788,0.0,0.7424242424242424,124.84,0.0,0.0,0.0,0.25,32.57
5f43ef4041bb5f11a27aa07e,722.537,4.35,2.0897246595047814,0.7084589760780385,1.1831239691088282e-05,0.42268630631643894,0.17101842725114963,0.13803645720895297,198.62731549685566,1.463540151875688e-07,0.0,0.0,0.1,11.52,0.0,0.007575757575757576,0.0,0.18181818181818182,106.78,0.0,0.0,0.0,0.0,10.0
5dbf692c2a1dd63f64ef5ae4,991.146,8.983333333333333,0.1290994448735806,,,0.9999999999999999,1.3283169408470458e-79,0.04282406611035903,210.2575513566146,0.03643761412125353,0.18333333333333332,0.0,0.95,90.08,0.0,0.5151515151515151,0.0,0.9924242424242424,246.12,0.0,0.5,0.0,0.75,45.68
5fd8025bcfda8b1165a0b16e,1007.332,4.983333333333333,2.3178867250270225,0.5808078030957675,0.0007647575944621109,0.5779692880775571,0.04903192847796033,0.3840749580728962,183.4491759868982,2.6301781899006868e-14,0.0,0.0,0.06666666666666667,39.06,2.0,0.0,0.0,0.14393939393939395,151.46,0.0,0.0,0.0,0.08333333333333333,35.37
60fd933d5461857048f9e74c,552.315,2.5833333333333335,1.487708585764763,0.23581229006724605,0.20966134322491511,0.7804470885943715,0.0027418788499833945,0.12543449563769715,200.99833083216828,1.711010372305236e-06,0.0,0.0,0.2,10.37,1.0,0.36363636363636365,0.0,0.32575757575757575,72.32,0.0,0.0,0.0,0.25,6.7
60f75a701ac4cfc5c17cceb7,682.243,2.85,1.624233848071249,0.7085194786552321,1.180187095083227e-05,0.4098442999852685,0.18578165761752707,0.29271873074065946,193.94536245334382,1.1807570341023125e-09,0.0,0.0,0.26666666666666666,16.39,0.0,0.007575757575757576,0.0,0.23484848484848486,82.29,0.0,0.0,0.0,0.08333333333333333,7.99
5e87900b524dca41065df104,332.716,3.783333333333333,0.9404590777041596,0.0637880653926797,0.7377177632577508,-0.3674898842295792,0.23992232424349594,0.011122808584617144,212.05753530690185,0.3782019555674633,0.2833333333333333,0.0,0.1,5.08,2.0,0.7348484848484849,0.0,0.9318181818181818,15.78,0.0,0.5,0.0,0.75,6.36
5edc0583f16dff0c806bdbb6,537.168,2.3,0.8887240901846744,-0.0527498013206697,0.7819041526721231,1.3877787807814457e-17,1.0000000000000002,0.11453859532236252,201.11537944450797,1.9326578285434124e-06,0.1,0.0,0.5166666666666667,19.18,0.0,0.2878787878787879,0.0,0.3106060606060606,93.04,0.0,0.6666666666666666,0.0,0.25,24.29
608d0831835bd8f85ac9237e,764.067,4.616666666666666,1.4967950695489305,0.6307117378783043,0.00018675034424567506,0.5966005392134929,0.04058441115650295,4.5397868702434395e-05,212.45411567402712,1.0,0.0,0.0,0.16666666666666666,9.63,0.0,0.007575757575757576,0.0,0.06818181818181818,67.04,0.0,0.0,0.0,0.25,24.85
6108027a71236aa28a407666,899.256,2.05,0.21978417765108269,,,0.29277002188455997,0.3557557258369082,4.5397868702434395e-05,212.45198205192054,1.0,0.0,0.05,0.9166666666666666,25.85,0.0,0.2727272727272727,0.022727272727272728,0.4393939393939394,211.85,0.0,0.0,0.0,0.5,20.13
6005fd9c8bbd67931607e518,461.831,6.516666666666667,1.1122075569413803,0.6387356266028505,0.00014547851863927624,-2.7755575615628914e-17,1.0000000000000002,4.5397868702434395e-05,212.4519801243305,1.0,0.0,0.0,0.36666666666666664,3.65,1.0,0.24242424242424243,0.0,0.5075757575757576,44.76,0.0,0.0,0.0,0.4166666666666667,3.19
5ee71ce25f11c84a3e909b09,1389.675,4.066666666666666,2.231262215304675,0.7587005824604143,1.182404765757061e-06,0.4750697866228607,0.1185777355320669,4.5397868702434395e-05,212.4463497036075,1.0,0.0,0.0,0.1,93.59,0.0,0.23484848484848486,0.015151515151515152,0.4393939393939394,66.45,0.0,0.0,0.0,0.16666666666666666,111.88
5ec0d47ecf12be4ea2754516,759.957,5.133333333333334,2.0458032003257975,0.5087868464583847,0.004090267885627563,0.6274387856683141,0.028957061500034378,0.15744542082442067,200.97665571963927,1.6728551402286604e-06,0.0,0.0,0.15,24.81,0.0,0.25757575757575757,0.0,0.4015151515151515,145.93,0.0,0.0,0.0,0.08333333333333333,31.38
63e5be4daa8fac2e51d4fe91,666.118,4.65,1.8487283765251976,0.48301675864112464,0.006857307379683729,0.2616632860040568,0.4113423017943838,0.10264090246968324,205.37505820931338,0.00016956215776336674,0.0,0.016666666666666666,0.05,20.76,0.0,0.11363636363636363,0.0,0.25,105.98,0.0,0.0,0.0,0.08333333333333333,10.68
60ff4339f5ffb265d16b144f,600.415,4.25,1.5252118496919298,0.8581421864231893,1.3456441604538211e-09,0.7406218911054854,0.0058659950299829716,0.10131123949462739,205.5689337151312,0.00020840530282165108,0.0,0.0,0.31666666666666665,13.05,0.0,0.007575757575757576,0.0,0.16666666666666666,74.24,1.0,0.0,0.0,0.16666666666666666,15.06
63ea4e8c0e9a66f5843ed4ac,502.97,4.05,1.1706147884982696,0.591534652112695,0.0005758336395408075,0.6503385893766005,0.022037209183020028,4.5397868702434395e-05,212.45107324881403,1.0,0.0,0.0,0.3333333333333333,10.21,0.0,0.3787878787878788,0.0,0.8106060606060606,50.97,0.0,0.0,0.0,0.25,11.24
6361769fee0c219b0f1cc480,744.178,2.95,1.281220286964273,0.7530581930871572,1.5727744446825229e-06,0.9514595531947492,1.9557183328235987e-06,4.5397868702434395e-05,212.44680688787207,1.0,0.0,0.0,0.2833333333333333,36.62,0.0,0.21212121212121213,0.0,0.5378787878787878,148.41,0.0,0.0,0.0,0.25,19.77
63d13b44f511eff0aef876f2,441.265,3.0833333333333335,1.6497731396859932,0.6945167863291983,2.064676607277355e-05,0.6346703736537057,0.026623097788003484,0.2937067034962311,173.27543204056053,8.671468398001928e-19,0.0,0.0,0.3333333333333333,6.16,2.0,0.22727272727272727,0.0,0.48484848484848486,31.73,0.0,0.0,0.0,0.08333333333333333,7.18
61021c2ad3b0633be797eddf,1125.492,3.2,1.0217963577005789,0.709777451972855,1.1205915901118486e-05,0.6145039159854934,0.03349398188754161,0.12861350124282425,188.78414206952903,6.019169323915647e-12,0.0,0.0,0.3333333333333333,8.09,0.0,0.0,0.0,0.42424242424242425,147.8,0.0,0.0,0.0,0.16666666666666666,7.92
5fe354a2e44df4fb4634bbc3,887.299,3.7,1.554654029854351,0.6573351054921368,7.929148044099144e-05,0.9370522770611889,6.998961922659601e-06,0.19641279615889795,189.66202331795586,1.4746354809320422e-11,0.0,0.0,0.18333333333333332,17.69,0.0,0.015151515151515152,0.007575757575757576,0.45454545454545453,160.91,0.0,0.0,0.0,0.0,27.9
5d5a48a67ca41f0001e97f8b,711.758,5.3,2.618707146407186,0.7401856924954955,2.934273830282737e-06,0.8274702546580278,0.0008941785374082918,0.03564645489459705,210.48997245382776,0.04795209705558678,0.0,0.0,0.08333333333333333,26.12,0.0,0.007575757575757576,0.0,0.20454545454545456,88.56,0.0,0.0,0.0,0.08333333333333333,18.23
5d9303bbc400a90018821b13,453.709,5.166666666666667,2.2934443541646514,0.6732553440899495,4.560666665421582e-05,0.6565642609521921,0.020385464143690524,0.2081386905632991,206.26582229053227,0.0004386390778574008,0.0,0.0,0.05,5.34,1.0,0.4318181818181818,0.0,0.4090909090909091,53.78,0.0,0.0,0.0,0.08333333333333333,12.32
63f77d4f671167ec16eee15c,549.587,2.783333333333333,2.132013186166704,0.7406541460818785,2.8702494218340654e-06,-0.08372183582789214,0.7958792412706381,4.5397868702434395e-05,212.44993562371633,1.0,0.0,0.0,0.35,6.24,0.0,0.007575757575757576,0.0,0.4015151515151515,40.36,0.0,0.0,0.0,0.25,10.4
63e576170eb086a90644efb4,614.13,4.7,0.5908913118102868,0.5245468310835593,0.002922897914374329,0.08528028654224423,0.7921523680115263,0.038920604057941864,210.46531934255214,0.04656685687451633,0.0,0.016666666666666666,0.6,9.81,1.0,0.36363636363636365,0.0,0.5075757575757576,68.35,0.0,0.0,0.0,0.0,18.13
60d2d061fd054556769ca306,580.486,4.266666666666667,1.5608197179976917,0.607589509935474,0.000369496908619325,0.5042307219313722,0.09459739744237448,0.011141348156215033,212.05133018471588,0.3744182614878029,0.0,0.0,0.15,26.15,1.0,0.4393939393939394,0.0,0.6515151515151515,95.6,0.0,0.0,0.0,0.25,4.92
5fb7c9fa2be0a83d8f8913b8,603.406,1.3333333333333333,0.5724365605193371,0.49263071952280457,0.005680955657249204,0.6202042508632992,0.03143605373856192,0.4701893287506028,201.21537672480753,2.144699691052892e-06,0.0,0.0,0.5,24.76,0.0,0.0,0.0,0.2803030303030303,85.72,0.0,0.0,0.0,0.16666666666666666,14.19
63d83eafdd418ada3528719e,,,,,,,,,,,,,,,,,,,,,,,,
63bda65b774a91e291c5b1a8,702.502,5.05,2.493551004124337,0.4871817198158463,0.006324526663852423,0.49386606334571137,0.10270928258950653,4.5397868702434395e-05,212.45570368310277,1.0,0.0,0.0,0.15,12.23,0.0,0.0,0.0,0.2196969696969697,118.72,0.0,0.0,0.0,0.3333333333333333,21.79
63e857fe022e159687d56f41,823.542,5.816666666666666,2.4040338040621325,0.0776005458078703,0.6835740795552138,0.2552712474632659,0.42327188733277366,0.03755046929244097,210.13883882409937,0.03171325185206698,0.0,0.0,0.21666666666666667,79.52,0.0,0.6742424242424242,0.007575757575757576,0.9696969696969697,209.14,0.0,0.08333333333333333,0.0,0.16666666666666666,18.28
5bb94dea3ea7ed00017cb109,673.724,5.216666666666667,2.1080287736969967,0.7987409521650208,1.2199257257349198e-07,0.02548435157235598,0.9373388793532673,0.19923269309781147,183.66349738252492,3.27056852139554e-14,0.0,0.0,0.06666666666666667,9.1,1.0,0.007575757575757576,0.0,0.25,89.93,0.0,0.0,0.0,0.0,18.81
63d73bfc8765da5b8a06f465,960.902,3.433333333333333,2.1968133058057004,0.40235765153507697,0.02750517110305041,0.831005327905487,0.0008113428624302115,4.5397868702434395e-05,212.4539320405846,1.0,0.0,0.0,0.15,41.27,0.0,0.0,0.0,0.03787878787878788,220.75,0.0,0.0,0.0,0.16666666666666666,54.75
628419137c4c3ded72e4874d,1005.866,5.333333333333333,1.694124109141695,0.5726252594149599,0.0009434276474224532,0.5162441887172688,0.08574779904422827,0.060653737784220584,207.50135868862066,0.001662795058100096,0.0,0.0,0.08333333333333333,30.53,0.0,0.0,0.030303030303030304,0.09090909090909091,103.15,0.0,0.0,0.0,0.3333333333333333,19.98
63e711bb284d2bc894a057a6,1613.075,2.3333333333333335,1.068289725614315,0.5966470297337483,0.0005012334624711984,0.7526776236545194,0.004727543552298887,0.04313097572604764,209.78337269753612,0.02102325551348117,0.0,0.0,0.23333333333333334,100.55,1.0,0.007575757575757576,0.015151515151515152,0.14393939393939395,331.22,0.0,0.0,0.0,0.25,87.52
