"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"instructions","9","60140","0.0-10.0","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":5578},{""page_index"":1,""viewing_time"":5676}]","11256","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","62450","0.0-11.0-1.0","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","2205","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Pears Aplenty","Fruit/pears.png","Won","0.2,0.65","10","0.2","5","1","","",""
"html-keyboard-response","11","62704","0.0-11.0-2.0","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Pears Aplenty","Fruit/pears.png","Won","0.2,0.65","10","0.2","1","1","","",""
"html-keyboard-response","12","63710","0.0-11.0-3.0","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Pears Aplenty","Fruit/pears.png","Won","0.2,0.65","10","0.2","9","1","","",""
"html-keyboard-response","13","64778","0.0-11.0-1.1","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","1062","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","14","2","","",""
"html-keyboard-response","14","65031","0.0-11.0-2.1","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","11","2","","",""
"html-keyboard-response","15","66038","0.0-11.0-3.1","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","11","2","","",""
"html-keyboard-response","16","66481","0.0-11.0-1.2","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","440","","","","decision","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","16","3","","",""
"html-keyboard-response","17","66734","0.0-11.0-2.2","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","12","3","","",""
"html-keyboard-response","18","67738","0.0-11.0-3.2","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","20","3","","",""
"html-keyboard-response","19","68849","0.0-11.0-1.3","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","1108","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","25","4","","",""
"html-keyboard-response","20","69102","0.0-11.0-2.3","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","23","4","","",""
"html-keyboard-response","21","70106","0.0-11.0-3.3","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","23","4","","",""
"html-keyboard-response","22","70384","0.0-11.0-1.4","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","275","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","28","5","","",""
"html-keyboard-response","23","70638","0.0-11.0-2.4","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","24","5","","",""
"html-keyboard-response","24","71642","0.0-11.0-3.4","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","24","5","","",""
"html-keyboard-response","25","72396","0.0-11.0-1.5","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","749","","","","decision","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","2","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.2","14","0.65","29","6","","",""
"html-keyboard-response","26","72650","0.0-11.0-2.5","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.2","14","0.65","26","6","","",""
"html-keyboard-response","27","73655","0.0-11.0-3.5","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Lucky Lemons","Fruit/lemon.png","Lost","0.65,0.2","14","0.65","26","6","","",""
"html-keyboard-response","28","74086","0.0-11.0-1.6","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","427","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","31","7","","",""
"html-keyboard-response","29","74339","0.0-11.0-2.6","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","27","7","","",""
"html-keyboard-response","30","75343","0.0-11.0-3.6","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","27","7","","",""
"html-keyboard-response","31","75879","0.0-11.0-1.7","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","532","","","","decision","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","32","8","","",""
"html-keyboard-response","32","76132","0.0-11.0-2.7","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","27","8","","",""
"html-keyboard-response","33","77136","0.0-11.0-3.7","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","37","8","","",""
"html-keyboard-response","34","78173","0.0-11.0-1.8","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","1033","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","42","9","","",""
"html-keyboard-response","35","78427","0.0-11.0-2.8","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","39","9","","",""
"html-keyboard-response","36","79432","0.0-11.0-3.8","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","39","9","","",""
"html-keyboard-response","37","80350","0.0-11.0-1.9","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","916","","","","decision","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","44","10","","",""
"html-keyboard-response","38","80604","0.0-11.0-2.9","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","40","10","","",""
"html-keyboard-response","39","81608","0.0-11.0-3.9","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lemon.png'><br><font class='baseline'><strong>Lucky Lemons</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Lucky Lemons","Fruit/lemon.png","Won","0.65,0.2","14","0.65","48","10","","",""
"html-keyboard-response","40","82126","0.0-11.0-1.10","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","515","","","","decision","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","53","11","","",""
"html-keyboard-response","41","82380","0.0-11.0-2.10","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","51","11","","",""
"html-keyboard-response","42","83384","0.0-11.0-3.10","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Pears Aplenty","Fruit/pears.png","Lost","0.2,0.65","10","0.2","51","11","","",""
"html-keyboard-response","43","83661","0.0-11.0-1.11","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","274","","","","decision","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","56","12","","",""
"html-keyboard-response","44","83914","0.0-11.0-2.11","62ded68be9e12bf448a7ffdb","bdp_rwlrn","Wed Mar 15 2023 19:50:28 GMT-0700 (Pacific Daylight Time)","299796","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Banana Bonanza","Fruit/bananas.png","Lost","0.35,0.65","11","0.35","51","12","","",""
