"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","","","","","","","","","","","","","","","",""
"instructions","1","8220","0.0-1.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","[{""page_index"":0,""viewing_time"":8216}]","8216","","","","","","","","","","","","","","",""
"survey-text","2","110974","0.0-2.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","102753","{""Q0"":""sean"",""Q1"":""geoff"",""Q2"":""carlo"",""Q3"":""nate"",""Q4"":""lucky""}","","","","","","","","","","","","","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","","","fullscreenenter","3","116962","fullscreenenter","","","","","","","","","",""
"fullscreen","3","117930","0.0-3.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","","","","","","","true","","","","","","","","",""
"instructions","4","179594","0.0-5.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","[{""page_index"":0,""viewing_time"":14785},{""page_index"":1,""viewing_time"":28282},{""page_index"":2,""viewing_time"":18596}]","61663","","","","","","","","","","","","","","",""
"html-keyboard-response","5","180096","0.0-6.0-1.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","188800","0.0-6.0-2.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","8704","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>carlo</div></div><div class='cr'><div class='vertical-center'>$27<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3","SELF"
"html-keyboard-response","7","189052","0.0-6.0-3.0","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>carlo</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$27<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$27<br>for<br>yourself","$50<br>for<br>3","1","27","50","3",""
"html-keyboard-response","8","189553","0.0-6.0-1.1","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","192327","0.0-6.0-2.1","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","2773","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>nate</div></div><div class='cr'><div class='vertical-center'>$49<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4","SELF"
"html-keyboard-response","10","192580","0.0-6.0-3.1","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>nate</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$49<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$49<br>for<br>yourself","$60<br>for<br>4","1","49","60","4",""
"html-keyboard-response","11","193081","0.0-6.0-1.2","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","194128","0.0-6.0-2.2","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","1046","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>sean</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","SELF"
"html-keyboard-response","13","194380","0.0-6.0-3.2","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>sean</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1",""
"html-keyboard-response","14","194882","0.0-6.0-1.3","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","195674","0.0-6.0-2.3","6276b88b3b4036b3f0ca289b","bdp_sd","Tue Mar 28 2023 18:05:31 GMT-0700 (Pacific Daylight Time)","232588","","792","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>for<br>lucky</div></div><div class='cr'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","1","47","50","5","SELF"
