"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","responses","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"focus","0","0","focusevent","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","","","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","pavlovia","0","2","0.0-0.0","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","instructions","1","1690","0.0-1.0","[{""page_index"":0,""viewing_time"":1688}]","1688","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","survey-text","2","123292","0.0-2.0","","121600","{""Q0"":""melissa f"",""Q1"":""angie t"",""Q2"":""gracie s"",""Q3"":""chester w"",""Q4"":""aki h""}","","","","","","","","","",""
"fullscreenexit","3","126499","fullscreenexit","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","","","","","","","","","","","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","fullscreen","3","127288","0.0-3.0","","","","true","","","","","","","","",""
"","","","fullscreenfail","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","image-keyboard-response","4","128815","0.0-4.0-0.0","","1524","","","","32","","","","","","",""
"","","","","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","instructions","5","147494","0.0-5.0","[{""page_index"":0,""viewing_time"":4510},{""page_index"":1,""viewing_time"":11829},{""page_index"":2,""viewing_time"":2077}]","18416","","","","","","","","","","",""
"","","","FIX","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","6","148000","0.0-6.0-1.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","7","152999","0.0-6.0-2.0","","4998","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$41<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>gracie s</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3","SELF"
"","","","offerFB","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","8","153261","0.0-6.0-3.0","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$41<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$75<br>for<br>gracie s</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$41<br>for<br>yourself","$75<br>for<br>3","0","41","75","3",""
"","","","FIX","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","9","153775","0.0-6.0-1.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","10","156569","0.0-6.0-2.1","","2793","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>aki h</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5","OTHER"
"","","","offerFB","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","11","156826","0.0-6.0-3.1","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$47<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$50<br>for<br>aki h</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$47<br>for<br>yourself","$50<br>for<br>5","0","47","50","5",""
"","","","FIX","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","12","157340","0.0-6.0-1.2","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"","","","offer","5e55e83cc65ccb5ed547cb04","bdp_sd","Tue Mar 28 2023 21:36:03 GMT-0700 (Pacific Daylight Time)","219815","html-keyboard-response","13","159265","0.0-6.0-2.2","","1924","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>chester w</div></div><div class='cr'><div class='vertical-center'>$25<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$25<br>for<br>yourself","$30<br>for<br>4","1","25","30","4","SELF"
