"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","9","0.0-0.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","","","","","","","","","","","","","","","",""
"instructions","1","4980","0.0-1.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","[{""page_index"":0,""viewing_time"":4970}]","4970","","","","","","","","","","","","","","",""
"survey-text","2","54513","0.0-2.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","49530","{""Q0"":""H"",""Q1"":""E"",""Q2"":""A"",""Q3"":""D"",""Q4"":""S""}","","","","","","","","","","","","","",""
"","","","","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","","","fullscreenenter","3","56430","fullscreenenter","","","","","","","","","",""
"fullscreen","3","57382","0.0-3.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","","","","","","","true","","","","","","","","",""
"instructions","4","82480","0.0-5.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","[{""page_index"":0,""viewing_time"":6252},{""page_index"":1,""viewing_time"":14933},{""page_index"":2,""viewing_time"":3910}]","25095","","","","","","","","","","","","","","",""
"html-keyboard-response","5","82985","0.0-6.0-1.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","86221","0.0-6.0-2.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","3228","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>E</div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2","OTHER"
"html-keyboard-response","7","86476","0.0-6.0-3.0","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>E</font></div></div><div class='cr'><div class='vertical-center'>$11<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$11<br>for<br>yourself","$30<br>for<br>2","1","11","30","2",""
"html-keyboard-response","8","86981","0.0-6.0-1.1","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","89175","0.0-6.0-2.1","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","2191","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$34<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>D</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4","SELF"
"html-keyboard-response","10","89427","0.0-6.0-3.1","63dafeda84d9a5e684adb6be","bdp_sd","Sat Mar 25 2023 20:35:36 GMT-0400 (Eastern Daylight Time)","177278","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$50<br>for<br>D</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$34<br>for<br>yourself","$50<br>for<br>4","0","34","50","4",""
