"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","7","0.0-0.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","","","","","","","","","","","","","","","",""
"instructions","1","26811","0.0-1.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","[{""page_index"":0,""viewing_time"":26803}]","26803","","","","","","","","","","","","","","",""
"survey-text","2","56801","0.0-2.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","29989","{""Q0"":""hannah B"",""Q1"":""Elfon J"",""Q2"":""Connor G"",""Q3"":""Cristopher G"",""Q4"":""Dawn B""}","","","","","","","","","","","","","",""
"","","","","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","","","fullscreenenter","3","58489","fullscreenenter","","","","","","","","","",""
"fullscreen","3","59437","0.0-3.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","","","","","","","true","","","","","","","","",""
"instructions","4","76977","0.0-5.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","[{""page_index"":0,""viewing_time"":2728},{""page_index"":1,""viewing_time"":12962},{""page_index"":2,""viewing_time"":1849}]","17539","","","","","","","","","","","","","","",""
"html-keyboard-response","5","77480","0.0-6.0-1.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","79918","0.0-6.0-2.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","2437","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Connor G</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3","SELF"
"html-keyboard-response","7","80171","0.0-6.0-3.0","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$35<br>for<br>Connor G</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","0","24","35","3",""
"html-keyboard-response","8","80673","0.0-6.0-1.1","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","83116","0.0-6.0-2.1","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","2441","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Dawn B</div></div><div class='cr'><div class='vertical-center'>$54<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5","SELF"
"html-keyboard-response","10","83368","0.0-6.0-3.1","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$60<br>for<br>Dawn B</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$54<br>for<br>yourself</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$54<br>for<br>yourself","$60<br>for<br>5","1","54","60","5",""
"html-keyboard-response","11","83870","0.0-6.0-1.2","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","12","84955","0.0-6.0-2.2","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","1084","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$33<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Elfon J</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2","SELF"
"html-keyboard-response","13","85208","0.0-6.0-3.2","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$33<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$80<br>for<br>Elfon J</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$33<br>for<br>yourself","$80<br>for<br>2","0","33","80","2",""
"html-keyboard-response","14","85710","0.0-6.0-1.3","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","15","87019","0.0-6.0-2.3","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","1308","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$31<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>hannah B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1","SELF"
"html-keyboard-response","16","87271","0.0-6.0-3.3","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$31<br>for<br>yourself</font></div></div><div class='cr'><div class='vertical-center'>$85<br>for<br>hannah B</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$31<br>for<br>yourself","$85<br>for<br>1","0","31","85","1",""
"html-keyboard-response","17","87773","0.0-6.0-1.4","63f68fcc9f84b736270f0e8e","bdp_sd","Mon Mar 27 2023 18:15:49 GMT-0500 (Central Daylight Time)","218956","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
