"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","responses","event","trial","time","trialtype","success","stimulus","key_press","selfOffer","otherOffer","otherLeft","selfAmt","otherAmt","otherDist","chosen"
"pavlovia","0","3","0.0-0.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","","","","","","","","","","","","","","","",""
"instructions","1","1607","0.0-1.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","[{""page_index"":0,""viewing_time"":1604}]","1604","","","","","","","","","","","","","","",""
"survey-text","2","54734","0.0-2.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","53126","{""Q0"":""Bryan B"",""Q1"":""Joshua N"",""Q2"":""Matt C"",""Q3"":""Richard L"",""Q4"":""Joel N""}","","","","","","","","","","","","","",""
"","","","","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","","","fullscreenenter","3","56490","fullscreenenter","","","","","","","","","",""
"fullscreen","3","57469","0.0-3.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","","","","","","","true","","","","","","","","",""
"instructions","4","76503","0.0-5.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","[{""page_index"":0,""viewing_time"":5112},{""page_index"":1,""viewing_time"":9649},{""page_index"":2,""viewing_time"":4272}]","19033","","","","","","","","","","","","","","",""
"html-keyboard-response","5","77005","0.0-6.0-1.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","6","80087","0.0-6.0-2.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","3081","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$35<br>for<br>Matt C</div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3","OTHER"
"html-keyboard-response","7","80339","0.0-6.0-3.0","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$35<br>for<br>Matt C</font></div></div><div class='cr'><div class='vertical-center'>$24<br>for<br>yourself</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24<br>for<br>yourself","$35<br>for<br>3","1","24","35","3",""
"html-keyboard-response","8","80840","0.0-6.0-1.1","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
"html-keyboard-response","9","83191","0.0-6.0-2.1","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","2350","","","","","offer","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'>$55<br>for<br>Bryan B</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1","OTHER"
"html-keyboard-response","10","83442","0.0-6.0-3.1","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","null","","","","","offerFB","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$20<br>for<br>yourself</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$55<br>for<br>Bryan B</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20<br>for<br>yourself","$55<br>for<br>1","0","20","55","1",""
"html-keyboard-response","11","83945","0.0-6.0-1.2","631ce86c7a3ce20f628bae05","bdp_sd","Wed Apr 12 2023 19:12:08 GMT-0400 (Eastern Daylight Time)","149884","","null","","","","","FIX","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","","",""
